date,ticker,open,high,low,close,adjusted_close,volume
2018-01-02,LR.PA,64.04000091552734,64.37999725341797,63.36000061035156,64.0999984741211,54.719635009765625,463722
2018-01-03,LR.PA,64.27999877929688,64.63999938964844,63.939998626708984,64.41999816894531,54.992801666259766,432078
2018-01-04,LR.PA,64.80000305175781,65.22000122070312,64.66000366210938,64.95999908447266,55.45378112792969,420383
2018-01-05,LR.PA,64.83999633789062,65.63999938964844,64.83999633789062,65.63999938964844,56.034271240234375,522626
2018-01-08,LR.PA,65.5199966430664,65.80000305175781,65.45999908447266,65.55999755859375,55.96597671508789,459309
2018-01-09,LR.PA,65.4000015258789,66.37999725341797,65.37999725341797,66.04000091552734,56.375736236572266,472658
2018-01-10,LR.PA,65.95999908447266,66.19999694824219,65.5,65.68000030517578,56.068416595458984,476615
2018-01-11,LR.PA,65.62000274658203,65.91999816894531,65.4000015258789,65.4000015258789,55.82939147949219,442627
2018-01-12,LR.PA,65.62000274658203,66.0,65.54000091552734,65.83999633789062,56.20500946044922,405872
2018-01-15,LR.PA,65.83999633789062,66.54000091552734,65.83999633789062,66.36000061035156,56.64891052246094,468739
2018-01-16,LR.PA,66.5,66.54000091552734,66.0,66.04000091552734,56.375736236572266,398995
2018-01-17,LR.PA,66.0199966430664,66.4800033569336,66.0,66.19999694824219,56.5123176574707,358599
2018-01-18,LR.PA,66.23999786376953,66.4800033569336,66.16000366210938,66.4800033569336,56.7513542175293,335686
2018-01-19,LR.PA,66.4000015258789,67.0,66.37999725341797,66.76000213623047,56.99037551879883,331667
2018-01-22,LR.PA,66.76000213623047,66.94000244140625,66.31999969482422,66.5199966430664,56.78548812866211,401753
2018-01-23,LR.PA,66.76000213623047,66.87999725341797,66.37999725341797,66.62000274658203,56.8708610534668,350825
2018-01-24,LR.PA,66.73999786376953,66.77999877929688,66.45999908447266,66.5199966430664,56.78548812866211,421011
2018-01-25,LR.PA,66.54000091552734,66.55999755859375,65.5199966430664,65.91999816894531,56.273292541503906,443873
2018-01-26,LR.PA,65.9000015258789,66.4000015258789,65.76000213623047,66.0999984741211,56.42695617675781,351052
2018-01-29,LR.PA,66.08000183105469,66.44000244140625,65.86000061035156,65.9000015258789,56.2562255859375,434277
2018-01-30,LR.PA,65.5,66.26000213623047,65.5,65.95999908447266,56.30744171142578,575510
2018-01-31,LR.PA,65.95999908447266,67.22000122070312,65.87999725341797,67.0199966430664,57.21232604980469,785329
2018-02-01,LR.PA,67.13999938964844,67.44000244140625,66.18000030517578,66.41999816894531,56.70012664794922,570246
2018-02-02,LR.PA,66.31999969482422,66.33999633789062,65.27999877929688,65.37999725341797,55.812320709228516,504705
2018-02-05,LR.PA,65.0,65.08000183105469,64.31999969482422,64.33999633789062,54.92451095581055,556707
2018-02-06,LR.PA,62.97999954223633,63.7400016784668,62.5,63.060001373291016,53.83183288574219,1026215
2018-02-07,LR.PA,63.84000015258789,64.31999969482422,62.7599983215332,64.16000366210938,54.77085876464844,786924
2018-02-08,LR.PA,64.16000366210938,64.16000366210938,61.41999816894531,61.599998474121094,52.58548355102539,887652
2018-02-09,LR.PA,61.5,62.02000045776367,60.599998474121094,61.20000076293945,52.2440185546875,881399
2018-02-12,LR.PA,61.880001068115234,62.15999984741211,61.560001373291016,61.560001373291016,52.55134201049805,489937
2018-02-13,LR.PA,61.560001373291016,61.86000061035156,61.08000183105469,61.13999938964844,52.192806243896484,487279
2018-02-14,LR.PA,61.41999816894531,61.880001068115234,60.41999816894531,61.599998474121094,52.58548355102539,706133
2018-02-15,LR.PA,61.97999954223633,62.58000183105469,61.779998779296875,62.099998474121094,53.0123176574707,499223
2018-02-16,LR.PA,62.2400016784668,62.959999084472656,62.099998474121094,62.880001068115234,53.67816925048828,494016
2018-02-19,LR.PA,62.91999816894531,62.91999816894531,62.119998931884766,62.380001068115234,53.25133514404297,332490
2018-02-20,LR.PA,62.439998626708984,63.65999984741211,62.439998626708984,63.5,54.20743942260742,557388
2018-02-21,LR.PA,63.380001068115234,63.91999816894531,62.68000030517578,63.900001525878906,54.54890060424805,592731
2018-02-22,LR.PA,63.380001068115234,64.0999984741211,62.79999923706055,63.939998626708984,54.583045959472656,607730
2018-02-23,LR.PA,64.26000213623047,64.4000015258789,63.720001220703125,64.4000015258789,54.975738525390625,520651
2018-02-26,LR.PA,64.5,64.9000015258789,64.4000015258789,64.87999725341797,55.3854866027832,467524
2018-02-27,LR.PA,64.94000244140625,64.9800033569336,64.31999969482422,64.87999725341797,55.3854866027832,411486
2018-02-28,LR.PA,64.0,64.80000305175781,63.599998474121094,64.54000091552734,55.095245361328125,786426
2018-03-01,LR.PA,64.30000305175781,64.4800033569336,63.15999984741211,63.439998626708984,54.156219482421875,755873
2018-03-02,LR.PA,63.0,63.040000915527344,61.41999816894531,61.7599983215332,52.722068786621094,634113
2018-03-05,LR.PA,61.70000076293945,62.900001525878906,61.560001373291016,62.7400016784668,53.55865478515625,633456
2018-03-06,LR.PA,63.18000030517578,63.2400016784668,62.68000030517578,62.68000030517578,53.50743865966797,459679
2018-03-07,LR.PA,61.939998626708984,63.18000030517578,61.900001525878906,63.0,53.780609130859375,644126
2018-03-08,LR.PA,62.86000061035156,63.81999969482422,62.86000061035156,63.7400016784668,54.412315368652344,604407
2018-03-09,LR.PA,63.79999923706055,64.13999938964844,63.599998474121094,63.86000061035156,54.5147590637207,434493
2018-03-12,LR.PA,64.19999694824219,64.45999908447266,63.900001525878906,64.37999725341797,54.958656311035156,515571
2018-03-13,LR.PA,64.5,64.80000305175781,63.7599983215332,64.13999938964844,54.753780364990234,518768
2018-03-14,LR.PA,64.13999938964844,64.73999786376953,63.81999969482422,64.12000274658203,54.73671340942383,449517
2018-03-15,LR.PA,64.54000091552734,64.69999694824219,63.939998626708984,64.44000244140625,55.00988006591797,358161
2018-03-16,LR.PA,64.23999786376953,64.63999938964844,64.0199966430664,64.45999908447266,55.026954650878906,764913
2018-03-19,LR.PA,64.18000030517578,64.76000213623047,63.7599983215332,64.58000183105469,55.129390716552734,466536
2018-03-20,LR.PA,64.66000366210938,65.0199966430664,64.19999694824219,64.91999816894531,55.41963195800781,356767
2018-03-21,LR.PA,64.83999633789062,64.95999908447266,64.26000213623047,64.5,55.061100006103516,375402
2018-03-22,LR.PA,64.19999694824219,64.5199966430664,62.880001068115234,63.63999938964844,54.32695388793945,506743
2018-03-23,LR.PA,62.959999084472656,63.099998474121094,62.2400016784668,62.779998779296875,53.59280776977539,504188
2018-03-26,LR.PA,63.02000045776367,63.15999984741211,62.02000045776367,62.29999923706055,53.183048248291016,424767
2018-03-27,LR.PA,63.040000915527344,63.540000915527344,62.68000030517578,63.380001068115234,54.10499954223633,703516
2018-03-28,LR.PA,63.0,64.0,62.41999816894531,64.0,54.63426208496094,863089
2018-03-29,LR.PA,64.05999755859375,64.22000122070312,63.70000076293945,63.70000076293945,54.378173828125,699749
2018-04-03,LR.PA,63.36000061035156,63.36000061035156,62.560001373291016,62.720001220703125,53.54158401489258,589043
2018-04-04,LR.PA,62.779998779296875,62.939998626708984,62.0,62.439998626708984,53.30255889892578,560299
2018-04-05,LR.PA,63.41999816894531,63.65999984741211,62.20000076293945,63.0,53.780609130859375,1072748
2018-04-06,LR.PA,62.91999816894531,62.91999816894531,61.97999954223633,62.099998474121094,53.0123176574707,643606
2018-04-09,LR.PA,62.400001525878906,63.13999938964844,62.36000061035156,62.5,53.353782653808594,539997
2018-04-10,LR.PA,62.70000076293945,63.13999938964844,62.279998779296875,62.400001525878906,53.26841354370117,564817
2018-04-11,LR.PA,62.31999969482422,62.560001373291016,61.97999954223633,62.15999984741211,53.06353759765625,340121
2018-04-12,LR.PA,62.20000076293945,62.459999084472656,61.31999969482422,62.380001068115234,53.25133514404297,727458
2018-04-13,LR.PA,61.959999084472656,62.63999938964844,61.81999969482422,62.20000076293945,53.09768295288086,575796
2018-04-16,LR.PA,62.060001373291016,62.79999923706055,62.060001373291016,62.79999923706055,53.6098747253418,393160
2018-04-17,LR.PA,62.97999954223633,63.36000061035156,62.20000076293945,63.34000015258789,54.07085037231445,646591
2018-04-18,LR.PA,63.459999084472656,63.880001068115234,63.279998779296875,63.880001068115234,54.53183364868164,567701
2018-04-19,LR.PA,64.5,65.19999694824219,64.4800033569336,64.83999633789062,55.35133743286133,829394
2018-04-20,LR.PA,64.94000244140625,65.4000015258789,64.73999786376953,65.19999694824219,55.65865707397461,500058
2018-04-23,LR.PA,64.86000061035156,64.9800033569336,64.23999786376953,64.4800033569336,55.044029235839844,600683
2018-04-24,LR.PA,64.36000061035156,64.83999633789062,64.0,64.36000061035156,54.941585540771484,672297
2018-04-25,LR.PA,63.880001068115234,64.19999694824219,63.2599983215332,63.84000015258789,54.49768829345703,532822
2018-04-26,LR.PA,63.939998626708984,64.31999969482422,63.599998474121094,63.959999084472656,54.600120544433594,532625
2018-04-27,LR.PA,63.959999084472656,64.54000091552734,63.959999084472656,64.23999786376953,54.839141845703125,394005
2018-04-30,LR.PA,64.18000030517578,64.5,64.0,64.5,55.061100006103516,427661
2018-05-02,LR.PA,64.4800033569336,64.63999938964844,63.97999954223633,64.26000213623047,54.85622787475586,837645
2018-05-03,LR.PA,64.19999694824219,65.12000274658203,64.0,64.30000305175781,54.89037322998047,490385
2018-05-04,LR.PA,64.69999694824219,65.4000015258789,64.54000091552734,65.13999938964844,55.60743713378906,539635
2018-05-07,LR.PA,65.0199966430664,65.63999938964844,64.95999908447266,65.62000274658203,56.01720428466797,287555
2018-05-08,LR.PA,65.66000366210938,65.87999725341797,65.33999633789062,65.87999725341797,56.2391471862793,386886
2018-05-09,LR.PA,65.86000061035156,66.19999694824219,65.76000213623047,66.13999938964844,56.46110534667969,343246
2018-05-10,LR.PA,66.26000213623047,66.66000366210938,66.0999984741211,66.66000366210938,56.905006408691406,258793
2018-05-11,LR.PA,66.63999938964844,66.77999877929688,66.27999877929688,66.45999908447266,56.73427200317383,260645
2018-05-14,LR.PA,66.4800033569336,66.5,66.05999755859375,66.18000030517578,56.495243072509766,200914
2018-05-15,LR.PA,66.05999755859375,66.45999908447266,65.95999908447266,66.16000366210938,56.478179931640625,380716
2018-05-16,LR.PA,66.13999938964844,66.76000213623047,66.0999984741211,66.54000091552734,56.80257034301758,264914
2018-05-17,LR.PA,66.5199966430664,66.91999816894531,66.5,66.91999816894531,57.126953125,290057
2018-05-18,LR.PA,66.77999877929688,67.05999755859375,66.62000274658203,66.69999694824219,56.93914794921875,466874
2018-05-21,LR.PA,66.9800033569336,67.16000366210938,66.77999877929688,66.95999908447266,57.161109924316406,213901
2018-05-22,LR.PA,66.9800033569336,67.44000244140625,66.55999755859375,67.22000122070312,57.383060455322266,401751
2018-05-23,LR.PA,67.12000274658203,67.4000015258789,66.27999877929688,66.4800033569336,56.7513542175293,511547
2018-05-24,LR.PA,66.66000366210938,67.0999984741211,66.4000015258789,66.76000213623047,56.99037551879883,365330
2018-05-25,LR.PA,67.0,67.26000213623047,66.62000274658203,66.80000305175781,57.0245246887207,406675
2018-05-28,LR.PA,67.26000213623047,67.36000061035156,66.37999725341797,66.5999984741211,56.85378646850586,251647
2018-05-29,LR.PA,66.0999984741211,66.22000122070312,64.72000122070312,64.86000061035156,55.3684196472168,777852
2018-05-30,LR.PA,65.0999984741211,65.12000274658203,64.04000091552734,64.80000305175781,55.31719970703125,513110
2018-05-31,LR.PA,65.27999877929688,65.5999984741211,64.27999877929688,64.54000091552734,55.095245361328125,988175
2018-06-01,LR.PA,63.68000030517578,64.81999969482422,63.619998931884766,64.54000091552734,55.900760650634766,502556
2018-06-04,LR.PA,65.0199966430664,65.04000091552734,64.36000061035156,64.4000015258789,55.779502868652344,481526
2018-06-05,LR.PA,64.22000122070312,64.77999877929688,64.0,64.22000122070312,55.62358856201172,482935
2018-06-06,LR.PA,64.5999984741211,64.69999694824219,63.779998779296875,64.12000274658203,55.5369758605957,369743
2018-06-07,LR.PA,64.54000091552734,64.5999984741211,63.84000015258789,63.959999084472656,55.39839172363281,408338
2018-06-08,LR.PA,63.7599983215332,64.08000183105469,63.08000183105469,63.84000015258789,55.294464111328125,591377
2018-06-11,LR.PA,64.0199966430664,64.18000030517578,63.58000183105469,63.86000061035156,55.3117790222168,392539
2018-06-12,LR.PA,64.0999984741211,64.36000061035156,63.7400016784668,64.05999755859375,55.485008239746094,440945
2018-06-13,LR.PA,64.22000122070312,64.45999908447266,64.08000183105469,64.08000183105469,55.50233459472656,322669
2018-06-14,LR.PA,63.7599983215332,65.36000061035156,63.540000915527344,64.95999908447266,56.26453399658203,731983
2018-06-15,LR.PA,65.08000183105469,65.33999633789062,64.08000183105469,64.13999938964844,55.554298400878906,836280
2018-06-18,LR.PA,64.0,64.0,63.279998779296875,63.779998779296875,55.24249267578125,470980
2018-06-19,LR.PA,63.47999954223633,63.599998474121094,62.97999954223633,63.08000183105469,54.636192321777344,508188
2018-06-20,LR.PA,63.31999969482422,63.7400016784668,62.900001525878906,63.08000183105469,54.636192321777344,545509
2018-06-21,LR.PA,63.439998626708984,63.540000915527344,62.5,62.7400016784668,54.34170150756836,618609
2018-06-22,LR.PA,62.7400016784668,63.380001068115234,62.7400016784668,63.31999969482422,54.84406280517578,488040
2018-06-25,LR.PA,63.18000030517578,63.400001525878906,62.119998931884766,62.119998931884766,53.804691314697266,438735
2018-06-26,LR.PA,62.599998474121094,62.599998474121094,61.86000061035156,61.86000061035156,53.579498291015625,418535
2018-06-27,LR.PA,61.81999969482422,63.7599983215332,61.720001220703125,62.97999954223633,54.5495719909668,675880
2018-06-28,LR.PA,62.81999969482422,63.279998779296875,61.7599983215332,61.939998626708984,53.64878845214844,617170
2018-06-29,LR.PA,62.279998779296875,63.29999923706055,62.18000030517578,62.900001525878906,54.48028564453125,711877
2018-07-02,LR.PA,62.18000030517578,62.36000061035156,61.880001068115234,62.060001373291016,53.75272750854492,539699
2018-07-03,LR.PA,62.220001220703125,62.97999954223633,62.220001220703125,62.619998931884766,54.23776626586914,382844
2018-07-04,LR.PA,62.63999938964844,62.63999938964844,62.02000045776367,62.560001373291016,54.18579864501953,345858
2018-07-05,LR.PA,62.720001220703125,63.36000061035156,62.20000076293945,62.31999969482422,53.97792053222656,647636
2018-07-06,LR.PA,62.47999954223633,62.47999954223633,61.7400016784668,62.41999816894531,54.06453323364258,528579
2018-07-09,LR.PA,62.65999984741211,63.47999954223633,62.65999984741211,63.380001068115234,54.896034240722656,539385
2018-07-10,LR.PA,63.599998474121094,63.939998626708984,63.2599983215332,63.779998779296875,55.24249267578125,463159
2018-07-11,LR.PA,63.31999969482422,63.41999816894531,62.779998779296875,62.79999923706055,54.393672943115234,475164
