ticker,bucket,rank,score,target_weight_raw,target_weight_final,reason,annual_fee_rate,deployment_ml_proba,core_deployment_multiplier_ml,opp_deployment_multiplier_ml,date
EDEN.PA,core,1,2.0071646032291937,0.10940399370219686,0.1,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
GTT.PA,core,2,1.96707747442384,0.10480066364230739,0.1,KEEP_TOP_RANK,,0.5,1.0,1.0,2019-06-28
MC.PA,core,3,1.37220341336656,0.05474634479484303,0.07445850021658311,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
AIR.PA,core,4,1.1786099381238206,0.04667920819777104,0.06348668293250259,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
WLN.PA,core,5,1.0033813302702665,0.035732244916525276,0.0485981187570849,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
BN.PA,core,6,0.7956092004035303,0.03066930651289468,0.041712201502956424,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
RMS.PA,core,7,0.7903360392532909,0.02655477725314288,0.036116180820179714,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
SU.PA,core,8,0.7728514467178443,0.02619606967597104,0.035628315770693246,NEW_ENTRY,,0.5,1.0,1.0,2019-06-28
ESE.PA,monetary,1,0.15412373860780107,0.05594066785372148,0.1286635360635594,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-06-28
ETDD.PA,monetary,2,0.13008841906082402,0.05225524428667381,0.12018706185934976,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-06-28
PAEEM.PA,monetary,3,-0.033,0.022238870468300385,0.05114940207709088,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-06-28
PUST.PA,opportunistic,1,1.1156480118508174,0.2788224918506037,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-06-28
PINR.PA,opportunistic,2,0.17627388438499708,0.15596011684504849,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-06-28
COFA.PA,core,1,1.8779891828141535,0.09758950459622151,0.1,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
GTT.PA,core,2,1.6149511537094514,0.0753832787774935,0.08942446077457704,KEEP_TOP_RANK,,0.5,1.0,1.0,2019-07-31
WLN.PA,core,3,1.4334998898890474,0.05892667668230247,0.06990258812045734,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
EDEN.PA,core,4,1.3654967471988864,0.05544863078169876,0.06577670789536458,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
MC.PA,core,5,1.3512434719958155,0.04942206202290534,0.0586276070560825,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
VIE.PA,core,6,1.084461411512622,0.03883633864881143,0.04607014577303987,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
SU.PA,core,7,0.9358459986606528,0.030467032785755063,0.03614194052648364,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
AIR.PA,core,8,0.8657669924589111,0.02870908440046403,0.03405654985399508,NEW_ENTRY,,0.5,1.0,1.0,2019-07-31
ESE.PA,monetary,1,0.14028014482909773,0.05708196595472516,0.13128852169586788,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-07-31
ETDD.PA,monetary,2,0.09860490236794495,0.050852186274180686,0.11696002843061559,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-07-31
PAEEM.PA,monetary,3,-0.039033083046264135,0.022500630379789797,0.05175144987351654,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-07-31
PUST.PA,opportunistic,1,1.616462571563919,0.2529825574137674,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-07-31
PANX.PA,opportunistic,2,0.038610411501766986,0.08752213744553552,0.04814197621420394,KEEP_OPP,0.003,0.5,1.0,1.0,2019-07-31
PLEM.PA,opportunistic,3,0.004528557363266426,0.09427791383634922,0.05185802378579606,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-07-31
COFA.PA,core,1,2.2390834890080096,0.1400793243950754,0.1,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
EDEN.PA,core,2,1.3633523149782245,0.059147793135070195,0.08028114552635063,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
WLN.PA,core,3,1.2637962169753818,0.049506308145862016,0.06719478306915515,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
BN.PA,core,4,1.2128558952895852,0.04753064213445369,0.06451321673901099,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
MC.PA,core,5,1.1329368479036537,0.039367313598199775,0.053433152184415945,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
GTT.PA,core,6,1.130683788582917,0.03929228198807333,0.0533313119754688,KEEP_TOP_RANK,,0.5,1.0,1.0,2019-08-30
VIE.PA,core,7,1.088417921204653,0.033924011182776895,0.04604497199722658,NEW_ENTRY,,0.5,1.0,1.0,2019-08-30
ENGI.PA,core,14,0.7709379383144135,0.02593493411614082,0.03520141850837197,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2019-08-30
ESE.PA,monetary,1,0.12074484349533383,0.056225655207922984,0.12931900697822285,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-08-30
ETDD.PA,monetary,2,0.08663960774880787,0.05119753241108473,0.11775432454549487,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-08-30
PAEEM.PA,monetary,3,-0.0321723581141041,0.023011594989687946,0.05292666847628228,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-08-30
PUST.PA,opportunistic,1,1.614710957330443,0.26409028163164977,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-08-30
PLEM.PA,opportunistic,2,0.004574704917500303,0.0943371172282288,0.055267344965574464,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-08-30
PANX.PA,opportunistic,3,-0.06140835266997881,0.07635520983577355,0.044732655034425535,KEEP_OPP,0.003,0.5,1.0,1.0,2019-08-30
COFA.PA,core,1,2.245335333197661,0.14520389515136548,0.11111111111111112,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
VIE.PA,core,2,1.3050652660852455,0.05762718101725613,0.08844600536633317,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
EL.PA,core,3,1.299866653120913,0.05205889187308214,0.07989981374576034,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
BN.PA,core,4,1.221081235170766,0.04879082003056256,0.0748839879736391,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
DG.PA,core,5,1.0323773188697527,0.036969015520746884,0.056739921811495904,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
TEP.PA,core,6,1.0048061721378712,0.036159862370349995,0.05549803625299949,NEW_ENTRY,,0.5,1.0,1.0,2019-09-30
ENGI.PA,core,7,0.984548025294659,0.031580738718146116,0.04847001253282739,KEEP_TOP_RANK,,0.5,1.0,1.0,2019-09-30
GTT.PA,core,11,0.7688691416698905,0.0263922040141429,0.040506666761389115,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2019-09-30
ESE.PA,monetary,1,0.09283484920579785,0.05456403185276374,0.13944141473484062,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-09-30
ETDD.PA,monetary,2,0.07837212962221485,0.052442993490175914,0.13402098336378282,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-09-30
PAEEM.PA,monetary,3,-0.036132184908993496,0.023427757265756025,0.05987093523470983,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-09-30
PUST.PA,opportunistic,1,1.1780361113339588,0.4347826086956522,0.11111111111111112,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-09-30
STMPA.PA,core,1,1.6437036094276247,0.09757272021960839,0.1,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
ENGI.PA,core,2,1.1681529851953296,0.06262699019054227,0.07428843854321485,KEEP_TOP_RANK,,0.5,1.0,1.0,2019-10-31
TEP.PA,core,3,1.164942758962041,0.05712315643499672,0.06775976433331064,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
NEX.PA,core,4,1.1249761660420559,0.055138326581277625,0.06540534956488359,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
SPIE.PA,core,5,1.0679788737919271,0.04715732081477445,0.05593824193933699,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
VIE.PA,core,6,1.0669568256290953,0.04711188888652507,0.05588435036640038,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
EDEN.PA,core,8,0.888275927234047,0.03610243388508863,0.04282488161690245,NEW_ENTRY,,0.5,1.0,1.0,2019-10-31
GTT.PA,core,14,0.7558262822704862,0.03194977168283903,0.037898973635951155,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2019-10-31
ETDD.PA,monetary,1,0.11333394462362947,0.05359052974240847,0.12325821840753945,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-10-31
ESE.PA,monetary,2,0.11300653668376917,0.053542125830978324,0.12314688941125011,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-10-31
PAEEM.PA,monetary,3,-0.013346135181123011,0.02330212703530888,0.05359489218121041,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-10-31
PUST.PA,opportunistic,1,1.3170611087513604,0.21806179189880096,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-10-31
PINR.PA,opportunistic,2,0.4841714322315911,0.122386024505471,0.05647174383815315,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-10-31
PANX.PA,opportunistic,3,0.169771391235274,0.09433479229138024,0.04352825616184686,KEEP_OPP,0.003,0.5,1.0,1.0,2019-10-31
STMPA.PA,core,1,2.3807109814533516,0.16922376104575626,0.10000000000006701,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
FR.PA,core,2,1.61723587694932,0.0779083095355739,0.10000000000000002,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
SPIE.PA,core,3,1.403754674337723,0.05942232191589892,0.09499944286813165,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
NEX.PA,core,4,1.226162443449748,0.051790226986929894,0.08279788724405297,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
MC.PA,core,5,1.0773663147747474,0.04038888879984862,0.06457038046205898,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
TEP.PA,core,6,0.918443114614607,0.036049100411644636,0.05763228942568942,NEW_ENTRY,,0.5,1.0,1.0,2019-11-29
ESE.PA,monetary,1,0.15795506429128534,0.05392242423240278,0.12402157573452638,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-11-29
ETDD.PA,monetary,2,0.15615915572362277,0.053651970260142456,0.12339953159832764,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-11-29
PAEEM.PA,monetary,3,0.013033657712819415,0.02286038811615044,0.052578892667146014,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-11-29
PUST.PA,opportunistic,1,1.6799748007219404,0.3001491631707026,0.10000000000000002,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-11-29
PANX.PA,opportunistic,2,0.5068442246854725,0.1346334455249496,0.10000000000000002,KEEP_OPP,0.003,0.5,1.0,1.0,2019-11-29
STMPA.PA,core,1,2.73954473391849,0.20806434767284818,0.1111111111111566,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
NEX.PA,core,2,1.558674588826398,0.06282447259521567,0.11111111111111113,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
MC.PA,core,3,1.1261782765879291,0.04165345444938223,0.0847163577684538,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
TEP.PA,core,4,1.0870412885872676,0.040686488569783685,0.08274970629887388,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
SU.PA,core,5,1.0067188372578146,0.03289589189387286,0.06690489861243774,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
ERF.PA,core,8,0.8400869459261731,0.02524415648488011,0.05134251217830637,NEW_ENTRY,,0.5,1.0,1.0,2019-12-31
BNP.PA,core,13,0.7222838080373364,0.023413797029669458,0.04761985847521605,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2019-12-31
ESE.PA,monetary,1,0.19510347721982604,0.05603135277006013,0.1431912348568203,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2019-12-31
ETDD.PA,monetary,2,0.16807854940477807,0.05193419665101447,0.13272072477481475,PERMANENT_ETF,0.001,0.5,1.0,1.0,2019-12-31
PAEEM.PA,monetary,3,0.019909924615001965,0.022469233187621073,0.057421373701698294,PERMANENT_ETF,0.003,0.5,1.0,1.0,2019-12-31
PUST.PA,opportunistic,1,1.2930945010567554,0.4347826086956522,0.11111111111111113,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2019-12-31
STMPA.PA,core,1,2.4304789811140104,0.15068638738730233,0.11111111111111112,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
NEX.PA,core,2,1.9675990339516827,0.09070065892344444,0.11111111111111112,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
ERF.PA,core,3,1.2722576668916443,0.04506052987665273,0.07766557019367906,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
SU.PA,core,4,1.0557192212944984,0.03875394631066379,0.06679564900173143,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
TEP.PA,core,5,0.9594146324305186,0.031178513793168366,0.053738761132335514,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
AMUN.PA,core,6,0.9447215512096432,0.030863615720971297,0.05319600811995367,NEW_ENTRY,,0.5,1.0,1.0,2020-01-31
GLE.PA,core,7,0.8586267621529223,0.02514099508198791,0.043332595591397384,KEEP_TOP_RANK,,0.5,1.0,1.0,2020-01-31
BNP.PA,core,14,0.6945447269694071,0.022397961601461305,0.03860474929423626,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2020-01-31
ESE.PA,monetary,1,0.19393415464943703,0.05683514451843176,0.14524536932488116,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-01-31
ETDD.PA,monetary,2,0.15631170916490794,0.05117152667400491,0.1307716792780125,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-01-31
PAEEM.PA,monetary,3,0.012279972404859268,0.022428111416259007,0.057316284730439676,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-01-31
PINR.PA,opportunistic,3,0.1019519137644438,0.4347826086956522,0.11111111111111112,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2020-01-31
STMPA.PA,core,1,2.6834383524269216,0.18180508375771148,0.11111111111112615,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
NEX.PA,core,2,1.7048191862716089,0.06556510502839999,0.11111111111111113,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
ALO.PA,core,3,1.2800938496846415,0.04272931015593286,0.07599871658551285,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
VIE.PA,core,4,1.2708398870049125,0.042456219300050405,0.07551299485299333,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
TEP.PA,core,5,1.136178644036718,0.033381235333004765,0.059372150734221286,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
WLN.PA,core,7,0.8925005154013281,0.024291346240754217,0.043204796232248925,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
AI.PA,core,8,0.810777000556054,0.02297424797612223,0.040862193991216975,NEW_ENTRY,,0.5,1.0,1.0,2020-02-28
ENGI.PA,core,10,0.7124207572669683,0.021580060903676188,0.03838248093712499,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2020-02-28
ESE.PA,monetary,1,0.0676831919519386,0.05600751885486004,0.14313032596242015,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-02-28
ETDD.PA,monetary,2,0.018868993767651204,0.049490495869603454,0.1264757116667644,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-02-28
PAEEM.PA,monetary,3,-0.0327240906545349,0.024936767884232148,0.06372729570414883,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-02-28
PLEM.PA,opportunistic,1,0.014840141579211324,0.4347826086956521,0.11111111111111113,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2020-02-28
STMPA.PA,core,1,1.7841672975224463,0.2544350928686183,0.13793103448275862,NEW_ENTRY,,0.5,1.0,1.0,2020-03-31
ERF.PA,core,2,1.2253657163937035,0.14977102332548162,0.13041821770653392,NEW_ENTRY,,0.5,1.0,1.0,2020-03-31
TEP.PA,core,3,1.1559505928854632,0.12886287337240984,0.11221173429021447,NEW_ENTRY,,0.5,1.0,1.0,2020-03-31
ALO.PA,core,4,1.1267470116957665,0.12569283374645215,0.109451314357862,NEW_ENTRY,,0.5,1.0,1.0,2020-03-31
SU.PA,core,5,1.103764708384016,0.11046894591780745,0.09619459571435499,NEW_ENTRY,,0.5,1.0,1.0,2020-03-31
ESE.PA,monetary,1,-0.07691140862100153,0.09946885894803524,0.1783579539757873,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-03-31
PAEEM.PA,monetary,2,-0.13751445892238132,0.048935492516157135,0.08774640037379897,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-03-31
ETDD.PA,monetary,3,-0.16500837988700653,0.08236487930503845,0.14768874909868962,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-03-31
STMPA.PA,core,1,1.8461110131402474,0.09459869196744582,0.11631474389707962,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
SAN.PA,core,2,1.5782659726178039,0.07301017142651983,0.08977036801185302,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
ERF.PA,core,3,1.484016964180452,0.06183665318605155,0.0760318597350508,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
RMS.PA,core,4,1.3586337253767207,0.05519837415756625,0.06786969904279372,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
WLN.PA,core,5,1.1497495199004544,0.04112805626522651,0.05056940251479109,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
OR.PA,core,6,1.1072845665753375,0.039650076398498775,0.04875213796167618,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
AI.PA,core,7,1.0996682714455666,0.03538976986821717,0.043513836536078355,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
SU.PA,core,8,1.055833099244396,0.0339708154261262,0.04176914726923064,NEW_ENTRY,,0.5,1.0,1.0,2020-04-30
ESE.PA,monetary,1,-0.07755620480743282,0.058713955963885324,0.1698642751156431,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-04-30
PAEEM.PA,monetary,2,-0.1604662840024019,0.026891179672908685,0.0777983814436352,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-04-30
ETDD.PA,monetary,3,-0.2138276571456433,0.04482964697190165,0.1296958340067595,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-04-30
PANX.PA,opportunistic,1,1.1098022537409111,0.4347826086956521,0.08805031446540879,KEEP_OPP,0.003,0.5,1.0,1.0,2020-04-30
STMPA.PA,core,1,2.269872681816848,0.11723950650155238,0.1257861635220126,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
ERF.PA,core,2,2.0402659746877396,0.09191989815230536,0.11833768894701642,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
SAN.PA,core,3,1.474423231123124,0.050420603173265924,0.0649114911436534,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
RMS.PA,core,4,1.412031788262454,0.04794229887708342,0.06172092186743685,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
SU.PA,core,5,1.2005037569017813,0.035669686735045295,0.04592115938482949,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
AI.PA,core,6,1.1869941751484152,0.03529406315494779,0.04543758153850625,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
NEX.PA,core,7,1.075219039862511,0.028444723539789194,0.03661974081888197,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
OR.PA,core,8,1.0494932962080035,0.02785182856166275,0.035856447746216435,NEW_ENTRY,,0.5,1.0,1.0,2020-05-29
ESE.PA,monetary,1,0.009734967137576956,0.061566573785791834,0.17811713170732227,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-05-29
PAEEM.PA,monetary,2,-0.1213492629148245,0.02472126337220124,0.07152063617114823,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-05-29
ETDD.PA,monetary,3,-0.1589328170236086,0.044146945450702586,0.12772072268756726,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-05-29
PANX.PA,opportunistic,1,1.2282227891627007,0.4347826086956521,0.0880503144654088,KEEP_OPP,0.003,0.5,1.0,1.0,2020-05-29
ERF.PA,core,1,1.9925381176870325,0.10171085663782771,0.1,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
STMPA.PA,core,2,1.628982796632786,0.07132269082463512,0.08565444578710814,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
NEX.PA,core,3,1.3216486556527636,0.05012554963519276,0.0601978994922277,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
WLN.PA,core,4,1.3110971439424655,0.049695167404694374,0.059681035209574684,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
TEP.PA,core,5,1.292552055244133,0.04361484637771115,0.05237891968711799,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
SU.PA,core,6,1.2864961385915192,0.04337712993310161,0.05209343592196426,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
RMS.PA,core,7,1.2733914318941335,0.03886513301096706,0.046674787364399124,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
SAN.PA,core,8,1.196481681203862,0.03607123487152242,0.043319476537608155,NEW_ENTRY,,0.5,1.0,1.0,2020-06-30
ESE.PA,monetary,1,0.0628899597223132,0.061198512236890434,0.14075657814484796,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-06-30
PAEEM.PA,monetary,2,-0.07307632964126917,0.024425971954368977,0.05617973549504864,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-06-30
ETDD.PA,monetary,3,-0.08481174979855918,0.044810298417436265,0.10306368636010341,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-06-30
PANX.PA,opportunistic,1,1.1812697229281375,0.21950133676836944,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2020-06-30
PUST.PA,opportunistic,2,1.1445517214447536,0.21528127192728275,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2020-06-30
ERF.PA,core,1,1.6055021981118787,0.07594234256082584,0.08733369394494975,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
NEX.PA,core,2,1.5619745055046306,0.07297342302092297,0.08391943647406143,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
STMPA.PA,core,3,1.4263597943480706,0.05948362792124419,0.06840617210943084,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
SU.PA,core,4,1.4247064920995698,0.05939368615996721,0.06830273908396231,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
OR.PA,core,5,1.2642794958556838,0.04626389043244586,0.053203473997312754,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
AI.PA,core,6,1.2117361429188198,0.04407671220486282,0.05068821903559225,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
RCO.PA,core,7,1.175663148964903,0.038662830600885885,0.04446225519101878,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
WLN.PA,core,8,1.1576575510562956,0.03798609579449735,0.04368401016367196,NEW_ENTRY,,0.5,1.0,1.0,2020-07-31
PAEEM.PA,monetary,1,0.05516758604107812,0.03267486730973546,0.07515219481239159,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-07-31
ESE.PA,monetary,2,0.05046009340078862,0.05286980868561324,0.12160055997691048,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-07-31
ETDD.PA,monetary,3,-0.050499330569069134,0.04489010661334695,0.103247245210698,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-07-31
PANX.PA,opportunistic,1,0.7012662200070516,0.22346002542410132,0.10000000000000002,KEEP_OPP,0.003,0.5,1.0,1.0,2020-07-31
PUST.PA,opportunistic,2,0.6308600526047721,0.21132258327155082,0.10000000000000002,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2020-07-31
NEX.PA,core,1,1.6654093163677761,0.07896821759043189,0.09709614175427317,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
ERF.PA,core,2,1.6305214852416523,0.07642689700821523,0.09397143625852879,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
RCO.PA,core,3,1.3950995370886288,0.05688448241916855,0.06994286989275127,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
SU.PA,core,4,1.3737940070930958,0.05581946372698822,0.06863336577752326,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
AI.PA,core,5,1.3371935472305583,0.04872444626162698,0.05990961788772374,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
TEP.PA,core,6,1.256824894636325,0.04517692298092573,0.0555477260551634,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
STMPA.PA,core,7,1.204061738056852,0.03905527850533102,0.04802079841378751,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
DSY.PA,core,8,1.0504428752490127,0.03372690020296459,0.041469238928802374,NEW_ENTRY,,0.5,1.0,1.0,2020-08-31
ESE.PA,monetary,1,0.08959117561372014,0.05729543625557104,0.16576038161989104,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-08-31
PAEEM.PA,monetary,2,0.019854839908090057,0.02737580627615003,0.07920044583037113,PERMANENT_ETF,0.003,0.5,1.0,1.0,2020-08-31
ETDD.PA,monetary,3,-0.01857585223273535,0.045763540076974606,0.13239766311577558,PERMANENT_ETF,0.001,0.5,1.0,1.0,2020-08-31
PANX.PA,opportunistic,1,1.2402309171578692,0.2905611910431612,0.05884320975842637,KEEP_OPP,0.003,0.5,1.0,1.0,2020-08-31
PAASI.PA,opportunistic,2,0.29899479273963514,0.14422141765249094,0.029207104706982446,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2020-08-31
NEX.PA,core,1,2.0122324800786777,0.1091987088989984,0.1257861635220126,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
ERF.PA,core,2,1.5653291561054168,0.07026781789425572,0.08822867937229693,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
SU.PA,core,3,1.3496222421805097,0.05337358276941597,0.06701617984210256,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
TEP.PA,core,4,1.3327358780583751,0.052610493714853185,0.06605804080285066,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
STMPA.PA,core,5,1.255258913207254,0.04399651803758447,0.05524228302175364,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
IPN.PA,core,6,1.102103532243588,0.03849845537807228,0.04833888368345493,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
RCO.PA,core,7,1.089083711353828,0.034079618216873345,0.042790566135292064,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
CAP.PA,core,8,1.0458299469948404,0.03275741378559875,0.04113039858879006,NEW_ENTRY,,0.5,1.0,1.0,2020-09-30
ESE.PA,monetary,1,0.1911672496886472,0.05812152662745451,0.16815032860773005,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2020-09-30
