date,benchmark_value,general_cash,core_cash,monetary_cash,opp_cash,core_positions_value,monetary_positions_value,opp_positions_value,core_total_value,monetary_total_value,opp_total_value,portfolio_value,daily_turnover,costs_paid_this_day,cumulative_costs_paid,num_core_positions,num_monetary_positions,num_opp_positions
2021-02-08,71678.69054969423,33.10387170362674,0.0,0.0,0.0,33759.92916679382,20226.628991127014,12595.101720809937,33759.92916679382,20226.628991127014,12595.101720809937,66614.7637504344,0.0,0.0,1525.4835687870982,8,3,4
2021-02-09,72232.68479403897,33.10387170362674,0.0,0.0,0.0,33608.77160644531,20196.97822856903,12625.268125534058,33608.77160644531,20196.97822856903,12625.268125534058,66464.12183225203,0.0,0.0,1525.4835687870982,8,3,4
2021-02-10,71776.00294946057,33.10387170362674,0.0,0.0,0.0,33460.40802001953,20141.461201667786,12588.65876197815,33460.40802001953,20141.461201667786,12588.65876197815,66223.6318553691,0.0,0.0,1525.4835687870982,8,3,4
2021-02-11,72087.57963335447,33.10387170362674,0.0,0.0,0.0,33802.01533603668,20312.82112312317,12727.700899124146,33802.01533603668,20312.82112312317,12727.700899124146,66875.64122998762,0.0,0.0,1525.4835687870982,8,3,4
2021-02-12,72422.60032088868,33.10387170362674,0.0,0.0,0.0,33890.614444732666,20360.474391937256,12736.288166046143,33890.614444732666,20360.474391937256,12736.288166046143,67020.48087441969,0.0,0.0,1525.4835687870982,8,3,4
2021-02-15,72995.7153818444,33.10387170362674,0.0,0.0,0.0,34057.91041469574,20538.10165119171,12829.232154846191,34057.91041469574,20538.10165119171,12829.232154846191,67458.34809243727,0.0,0.0,1525.4835687870982,8,3,4
2021-02-16,73153.01867075852,33.10387170362674,0.0,0.0,0.0,34374.62073421478,20463.11157894134,12783.394979476929,34374.62073421478,20463.11157894134,12783.394979476929,67654.23116433668,0.0,0.0,1525.4835687870982,8,3,4
2021-02-17,72203.88047509015,33.10387170362674,0.0,0.0,0.0,34446.96321487427,20433.290358543396,12707.273916244507,34446.96321487427,20433.290358543396,12707.273916244507,67620.6313613658,0.0,0.0,1525.4835687870982,8,3,4
2021-02-18,72181.11419053873,33.10387170362674,0.0,0.0,0.0,34231.73041152954,20248.862869262695,12574.990970611572,34231.73041152954,20248.862869262695,12574.990970611572,67088.68812310744,0.0,0.0,1525.4835687870982,8,3,4
2021-02-19,72807.65578454663,33.10387170362674,0.0,0.0,0.0,34047.77182483673,20376.53336906433,12671.015756607056,34047.77182483673,20376.53336906433,12671.015756607056,67128.42482221175,0.0,0.0,1525.4835687870982,8,3,4
2021-02-22,72275.7020603386,33.10387170362674,0.0,0.0,0.0,33589.51877784729,20102.572772979736,12315.256942749023,33589.51877784729,20102.572772979736,12315.256942749023,66040.45236527968,0.0,0.0,1525.4835687870982,8,3,4
2021-02-23,72168.89220887407,33.10387170362674,0.0,0.0,0.0,33086.354950904846,19974.889122009277,12113.039001464844,33086.354950904846,19974.889122009277,12113.039001464844,65207.386946082595,0.0,0.0,1525.4835687870982,8,3,4
2021-02-24,72155.54401585019,33.10387170362674,0.0,0.0,0.0,32915.88112163544,20103.681964874268,12168.966953277588,32915.88112163544,20103.681964874268,12168.966953277588,65221.63391149092,0.0,0.0,1525.4835687870982,8,3,4
2021-02-25,71955.37511186888,33.10387170362674,0.0,0.0,0.0,32984.7867307663,19929.863354682922,12038.70492553711,32984.7867307663,19929.863354682922,12038.70492553711,64986.458882689956,0.0,0.0,1525.4835687870982,8,3,4
2021-02-26,71441.9602219945,15.208729209424973,0.0,0.0,0.0,32733.11723423004,19769.910418510437,11971.024225234985,32733.11723423004,19769.910418510437,11971.024225234985,64489.260607184886,0.1346487758138298,27.492707191467286,1552.9762759785656,8,3,4
2021-03-01,72603.2105081138,15.208729209424973,0.0,0.0,0.0,33023.72820186615,20164.070158958435,12241.738914489746,33023.72820186615,20164.070158958435,12241.738914489746,65444.74600452375,0.0,0.0,1552.9762759785656,8,3,4
2021-03-02,72788.47025366635,15.208729209424973,0.0,0.0,0.0,33009.02334308624,20042.599340438843,12118.566892623901,33009.02334308624,20042.599340438843,12118.566892623901,65185.39830535841,0.0,0.0,1552.9762759785656,8,3,4
2021-03-03,73038.61339635318,15.208729209424973,0.0,0.0,0.0,33316.92937755585,20057.95320701599,12069.599855422974,33316.92937755585,20057.95320701599,12069.599855422974,65459.691169204234,0.0,0.0,1552.9762759785656,8,3,4
2021-03-04,72527.36569220477,15.208729209424973,0.0,0.0,0.0,33134.57875442505,19927.744542121887,11887.320001602173,33134.57875442505,19927.744542121887,11887.320001602173,64964.85202735853,0.0,0.0,1552.9762759785656,8,3,4
2021-03-05,71532.36640232637,15.208729209424973,0.0,0.0,0.0,32564.540219306946,19704.853470802307,11640.566205978394,32564.540219306946,19704.853470802307,11640.566205978394,63925.16862529707,0.0,0.0,1552.9762759785656,8,3,4
2021-03-08,72676.032568427,15.208729209424973,0.0,0.0,0.0,33376.850697517395,20204.72853755951,11852.624130249023,33376.850697517395,20204.72853755951,11852.624130249023,65449.41209453535,0.0,0.0,1552.9762759785656,8,3,4
2021-03-09,73236.1273383998,15.208729209424973,0.0,0.0,0.0,33863.77184391022,20330.703597068787,11981.051109313965,33863.77184391022,20330.703597068787,11981.051109313965,66190.73527950239,0.0,0.0,1552.9762759785656,8,3,4
2021-03-10,74224.58720252216,15.208729209424973,0.0,0.0,0.0,33950.92851161957,20381.96336364746,11974.475008010864,33950.92851161957,20381.96336364746,11974.475008010864,66322.57561248732,0.0,0.0,1552.9762759785656,8,3,4
2021-03-11,75287.87883847464,15.208729209424973,0.0,0.0,0.0,34226.372802734375,20609.018263816833,12187.801202774048,34226.372802734375,20609.018263816833,12187.801202774048,67038.40099853468,0.0,0.0,1552.9762759785656,8,3,4
2021-03-12,75387.61929639395,15.208729209424973,0.0,0.0,0.0,34176.42859840393,20459.559518814087,11989.937015533447,34176.42859840393,20459.559518814087,11989.937015533447,66641.13386196089,0.0,0.0,1552.9762759785656,8,3,4
2021-03-15,75468.11123221094,15.208729209424973,0.0,0.0,0.0,34066.13513946533,20501.56461429596,12064.517189025879,34066.13513946533,20501.56461429596,12064.517189025879,66647.42567199659,0.0,0.0,1552.9762759785656,8,3,4
2021-03-16,75868.97158501374,15.208729209424973,0.0,0.0,0.0,34373.22173023224,20679.456414222717,12294.541883468628,34373.22173023224,20679.456414222717,12294.541883468628,67362.428757133,0.0,0.0,1552.9762759785656,8,3,4
2021-03-17,76013.0886396511,15.208729209424973,0.0,0.0,0.0,35130.11166381836,20565.277792930603,12104.511922836304,35130.11166381836,20565.277792930603,12104.511922836304,67815.11010879469,0.0,0.0,1552.9762759785656,8,3,4
2021-03-18,75800.0168657401,15.208729209424973,0.0,0.0,0.0,35097.41730976105,20618.924284934998,12076.08384513855,35097.41730976105,20618.924284934998,12076.08384513855,67807.63416904402,0.0,0.0,1552.9762759785656,8,3,4
2021-03-19,74677.34857620746,15.208729209424973,0.0,0.0,0.0,34720.37646484375,20499.976987838745,12044.29413986206,34720.37646484375,20499.976987838745,12044.29413986206,67279.85632175398,0.0,0.0,1552.9762759785656,8,3,4
2021-03-22,74262.35774386331,15.208729209424973,0.0,0.0,0.0,34809.41749668121,20494.726662635803,12180.854118347168,34809.41749668121,20494.726662635803,12180.854118347168,67500.2070068736,0.0,0.0,1552.9762759785656,8,3,4
2021-03-23,74174.14414112746,15.208729209424973,0.0,0.0,0.0,34600.132462501526,20496.91320514679,12174.126132965088,34600.132462501526,20496.91320514679,12174.126132965088,67286.38052982283,0.0,0.0,1552.9762759785656,8,3,4
2021-03-24,74039.97223047244,15.208729209424973,0.0,0.0,0.0,34580.99540805817,20443.662573814392,12029.153942108154,34580.99540805817,20443.662573814392,12029.153942108154,67069.02065319013,0.0,0.0,1552.9762759785656,8,3,4
2021-03-25,74254.73871363705,15.208729209424973,0.0,0.0,0.0,34798.36864185333,20413.51162624359,11930.127122879028,34798.36864185333,20413.51162624359,11930.127122879028,67157.21612018537,0.0,0.0,1552.9762759785656,8,3,4
2021-03-26,74444.34513042962,15.208729209424973,0.0,0.0,0.0,34705.88285446167,20586.173523902893,12005.20025062561,34705.88285446167,20586.173523902893,12005.20025062561,67312.4653581996,0.0,0.0,1552.9762759785656,8,3,4
2021-03-29,74824.33862748323,15.208729209424973,0.0,0.0,0.0,34667.20551586151,20708.437213897705,12074.186973571777,34667.20551586151,20708.437213897705,12074.186973571777,67465.03843254042,0.0,0.0,1552.9762759785656,8,3,4
2021-03-30,75660.53719271699,15.208729209424973,0.0,0.0,0.0,35234.601415634155,20861.203632354736,12156.46517944336,35234.601415634155,20861.203632354736,12156.46517944336,68267.47895664167,0.0,0.0,1552.9762759785656,8,3,4
2021-03-31,75461.99023770487,10.561227199079894,0.0,0.0,0.0,38048.64220046997,20912.4038066864,9156.443824768066,38048.64220046997,20912.4038066864,9156.443824768066,68128.05105912352,0.8902727009008042,184.89736658859255,1737.8736425671582,6,3,3
2021-04-01,76282.57237977641,10.561227199079894,0.0,0.0,0.0,38579.818548202515,21055.89542198181,9242.748245239258,38579.818548202515,21055.89542198181,9242.748245239258,68889.02344262267,0.0,0.0,1737.8736425671582,6,3,3
2021-04-06,76792.72533356183,10.561227199079894,0.0,0.0,0.0,38442.76846885681,21220.032514572144,9348.778015136719,38442.76846885681,21220.032514572144,9348.778015136719,69022.14022576476,0.0,0.0,1737.8736425671582,6,3,3
2021-04-07,76558.57381526304,10.561227199079894,0.0,0.0,0.0,38520.80088233948,21063.493476867676,9276.601783752441,38520.80088233948,21063.493476867676,9276.601783752441,68871.45737015868,0.0,0.0,1737.8736425671582,6,3,3
2021-04-08,77680.2963057117,10.561227199079894,0.0,0.0,0.0,38519.99071979523,21163.887619018555,9356.542015075684,38519.99071979523,21163.887619018555,9356.542015075684,69050.98158108855,0.0,0.0,1737.8736425671582,6,3,3
2021-04-09,77968.90753156383,10.561227199079894,0.0,0.0,0.0,38177.112354278564,21150.864030838013,9359.345863342285,38177.112354278564,21150.864030838013,9359.345863342285,68697.88347565795,0.0,0.0,1737.8736425671582,6,3,3
2021-04-12,77881.40219354429,10.561227199079894,0.0,0.0,0.0,38224.161580085754,21117.023645401,9280.231971740723,38224.161580085754,21117.023645401,9280.231971740723,68631.97842442656,0.0,0.0,1737.8736425671582,6,3,3
2021-04-13,78562.74267387525,10.561227199079894,0.0,0.0,0.0,38415.75094509125,21145.774641036987,9352.81812286377,38415.75094509125,21145.774641036987,9352.81812286377,68924.90493619109,0.0,0.0,1737.8736425671582,6,3,3
2021-04-14,78889.81547531254,10.561227199079894,0.0,0.0,0.0,38599.635288238525,21179.35584640503,9329.114158630371,38599.635288238525,21179.35584640503,9329.114158630371,69118.66652047301,0.0,0.0,1737.8736425671582,6,3,3
2021-04-15,79212.6522497568,10.561227199079894,0.0,0.0,0.0,38218.74559593201,21282.71468925476,9378.381935119629,38218.74559593201,21282.71468925476,9378.381935119629,68890.40344750548,0.0,0.0,1737.8736425671582,6,3,3
2021-04-16,79939.94306122132,10.561227199079894,0.0,0.0,0.0,38527.68670082092,21366.42823600769,9390.04801940918,38527.68670082092,21366.42823600769,9390.04801940918,69294.72418343688,0.0,0.0,1737.8736425671582,6,3,3
2021-04-19,79993.91967710065,10.561227199079894,0.0,0.0,0.0,38609.27386188507,21249.34411048889,9242.044204711914,38609.27386188507,21249.34411048889,9242.044204711914,69111.22340428496,0.0,0.0,1737.8736425671582,6,3,3
2021-04-20,78866.0129470821,10.561227199079894,0.0,0.0,0.0,37373.79763793945,20975.10725212097,9122.463882446289,37373.79763793945,20975.10725212097,9122.463882446289,67481.9299997058,0.0,0.0,1737.8736425671582,6,3,3
2021-04-21,79880.80878038701,10.561227199079894,0.0,0.0,0.0,37140.1828289032,21125.22105026245,9189.234016418457,37140.1828289032,21125.22105026245,9189.234016418457,67465.19912278319,0.0,0.0,1737.8736425671582,6,3,3
2021-04-22,80681.37332130344,10.561227199079894,0.0,0.0,0.0,37443.35827445984,21279.87544441223,9267.292129516602,37443.35827445984,21279.87544441223,9267.292129516602,68001.08707558775,0.0,0.0,1737.8736425671582,6,3,3
2021-04-23,80599.041994111,10.561227199079894,0.0,0.0,0.0,37401.536843299866,21259.853750228882,9232.380073547363,37401.536843299866,21259.853750228882,9232.380073547363,67904.3318942752,0.0,0.0,1737.8736425671582,6,3,3
2021-04-26,80513.161212708,10.561227199079894,0.0,0.0,0.0,38083.83050823212,21295.875226974487,9273.788139343262,38083.83050823212,21295.875226974487,9273.788139343262,68664.05510174895,0.0,0.0,1737.8736425671582,6,3,3
2021-04-27,80688.71384094511,10.561227199079894,0.0,0.0,0.0,38278.962668418884,21276.43130493164,9287.932304382324,38278.962668418884,21276.43130493164,9287.932304382324,68853.88750493193,0.0,0.0,1737.8736425671582,6,3,3
2021-04-28,80831.29489128594,10.561227199079894,0.0,0.0,0.0,38934.01576805115,21296.70933532715,9287.912101745605,38934.01576805115,21296.70933532715,9287.912101745605,69529.19843232298,0.0,0.0,1737.8736425671582,6,3,3
2021-04-29,81044.83616479751,10.561227199079894,0.0,0.0,0.0,38927.71885681152,21233.90199279785,9260.90217590332,38927.71885681152,21233.90199279785,9260.90217590332,69433.08425271178,0.0,0.0,1737.8736425671582,6,3,3
2021-04-30,80589.84495261991,1292.113600620747,0.0,0.0,0.0,34613.18306350708,21526.190128326416,11398.219905853271,34613.18306350708,21526.190128326416,11398.219905853271,68829.70669830752,0.8467096776519243,160.196294295311,1898.0699368624691,9,3,3
2021-05-03,81269.66746680498,1292.113600620747,0.0,0.0,0.0,34895.25350379944,21601.499704360962,11367.99704360962,34895.25350379944,21601.499704360962,11367.99704360962,69156.86385239077,0.0,0.0,1898.0699368624691,9,3,3
2021-05-04,80613.7256871948,1292.113600620747,0.0,0.0,0.0,34634.716817855835,21285.19782447815,11191.715065002441,34634.716817855835,21285.19782447815,11191.715065002441,68403.74330795718,0.0,0.0,1898.0699368624691,9,3,3
2021-05-05,81907.86124460558,1292.113600620747,0.0,0.0,0.0,35611.01501464844,21629.88825416565,11397.017000198364,35611.01501464844,21629.88825416565,11397.017000198364,69930.0338696332,0.0,0.0,1898.0699368624691,9,3,3
2021-05-06,82021.49783995125,1292.113600620747,0.0,0.0,0.0,35970.05500602722,21593.554988861084,11398.579153060913,35970.05500602722,21593.554988861084,11398.579153060913,70254.30274856997,0.0,0.0,1898.0699368624691,9,3,3
2021-05-07,82572.07458165738,1292.113600620747,0.0,0.0,0.0,35921.44981098175,21769.58380126953,11563.928098678589,35921.44981098175,21769.58380126953,11563.928098678589,70547.07531155062,0.0,0.0,1898.0699368624691,9,3,3
2021-05-10,82306.28216252838,1292.113600620747,0.0,0.0,0.0,36612.65176773071,21651.57250213623,11481.97093963623,36612.65176773071,21651.57250213623,11481.97093963623,71038.30881012393,0.0,0.0,1898.0699368624691,9,3,3
2021-05-11,81010.72616036789,1292.113600620747,0.0,0.0,0.0,35854.31807804108,21264.84694290161,11391.479856491089,35854.31807804108,21264.84694290161,11391.479856491089,69802.75847805453,0.0,0.0,1898.0699368624691,9,3,3
2021-05-12,80820.19069035658,1292.113600620747,0.0,0.0,0.0,36006.06556224823,21191.859352111816,11259.180124282837,36006.06556224823,21191.859352111816,11259.180124282837,69749.21863926364,0.0,0.0,1898.0699368624691,9,3,3
2021-05-13,81255.17977803542,1292.113600620747,0.0,0.0,0.0,35889.366168022156,21218.542112350464,11294.85478401184,35889.366168022156,21218.542112350464,11294.85478401184,69694.87666500521,0.0,0.0,1898.0699368624691,9,3,3
2021-05-14,82372.06735950493,1292.113600620747,0.0,0.0,0.0,36493.40317058563,21463.607292175293,11365.949136734009,36493.40317058563,21463.607292175293,11365.949136734009,70615.07320011569,0.0,0.0,1898.0699368624691,9,3,3
2021-05-17,82147.00353842796,1292.113600620747,0.0,0.0,0.0,36266.13010787964,21399.367805480957,11366.239799499512,36266.13010787964,21399.367805480957,11366.239799499512,70323.85131348086,0.0,0.0,1898.0699368624691,9,3,3
2021-05-18,82044.90742880007,1292.113600620747,0.0,0.0,0.0,36233.350083351135,21432.39647293091,11404.317987442017,36233.350083351135,21432.39647293091,11404.317987442017,70362.17814434481,0.0,0.0,1898.0699368624691,9,3,3
2021-05-19,81232.40065524372,1292.113600620747,0.0,0.0,0.0,35424.851017951965,21101.59663391113,11269.819105148315,35424.851017951965,21101.59663391113,11269.819105148315,69088.38035763217,0.0,0.0,1898.0699368624691,9,3,3
2021-05-20,82315.97219552289,1292.113600620747,0.0,0.0,0.0,35692.761545181274,21422.602882385254,11367.519945144653,35692.761545181274,21422.602882385254,11367.519945144653,69774.99797333193,0.0,0.0,1898.0699368624691,9,3,3
2021-05-21,82880.58471071033,1292.113600620747,0.0,0.0,0.0,35951.451416015625,21498.931007385254,11348.367673873901,35951.451416015625,21498.931007385254,11348.367673873901,70090.86369789553,0.0,0.0,1898.0699368624691,9,3,3
2021-05-24,83472.01690212838,1292.113600620747,0.0,0.0,0.0,36013.954129219055,21601.484252929688,11438.782077789307,36013.954129219055,21601.484252929688,11438.782077789307,70346.3340605588,0.0,0.0,1898.0699368624691,9,3,3
2021-05-25,83866.11683298394,1292.113600620747,0.0,0.0,0.0,35909.41339015961,21567.63044166565,11369.55497932434,35909.41339015961,21567.63044166565,11369.55497932434,70138.71241177035,0.0,0.0,1898.0699368624691,9,3,3
2021-05-26,84257.10054062383,1292.113600620747,0.0,0.0,0.0,35603.0823135376,21630.85375213623,11460.545921325684,35603.0823135376,21630.85375213623,11460.545921325684,69986.59558762026,0.0,0.0,1898.0699368624691,9,3,3
2021-05-27,84673.85449642713,1292.113600620747,0.0,0.0,0.0,36114.31082057953,21707.3577003479,11556.192892074585,36114.31082057953,21707.3577003479,11556.192892074585,70669.97501362277,0.0,0.0,1898.0699368624691,9,3,3
2021-05-28,85325.00678166003,1292.113600620747,0.0,0.0,0.0,36386.79888725281,21817.536819458008,11669.393463134766,36386.79888725281,21817.536819458008,11669.393463134766,71165.84277046633,0.0,0.0,1898.0699368624691,9,3,3
2021-05-31,85159.04760346666,182.94773023796097,0.0,0.0,0.0,41024.551179885864,21715.499103546143,7862.847171783447,41024.551179885864,21715.499103546143,7862.847171783447,70785.84518545342,0.44417415030101476,85.91252966165544,1983.9824665241247,10,3,1
2021-06-01,85381.24772774495,182.94773023796097,0.0,0.0,0.0,41580.279448509216,21848.13489151001,7859.3825969696045,41580.279448509216,21848.13489151001,7859.3825969696045,71470.7446672268,0.0,0.0,1983.9824665241247,10,3,1
2021-06-02,85650.8883497818,182.94773023796097,0.0,0.0,0.0,41641.82774448395,21949.098596572876,7952.044900894165,41641.82774448395,21949.098596572876,7952.044900894165,71725.91897218896,0.0,0.0,1983.9824665241247,10,3,1
2021-06-03,85323.4089784286,182.94773023796097,0.0,0.0,0.0,41827.76679325104,21945.264490127563,8000.107927322388,41827.76679325104,21945.264490127563,8000.107927322388,71956.08694093896,0.0,0.0,1983.9824665241247,10,3,1
2021-06-04,85429.52301880835,182.94773023796097,0.0,0.0,0.0,41938.97721004486,21997.798917770386,8038.645231246948,41938.97721004486,21997.798917770386,8038.645231246948,72158.36908930016,0.0,0.0,1983.9824665241247,10,3,1
2021-06-07,85916.19689263492,182.94773023796097,0.0,0.0,0.0,42128.040479660034,21940.68664932251,8027.82039642334,42128.040479660034,21940.68664932251,8027.82039642334,72279.49525564385,0.0,0.0,1983.9824665241247,10,3,1
2021-06-08,86391.70911267615,182.94773023796097,0.0,0.0,0.0,42055.78526592255,21933.904832839966,8027.386808395386,42055.78526592255,21933.904832839966,8027.386808395386,72200.02463739587,0.0,0.0,1983.9824665241247,10,3,1
2021-06-09,86865.56171516665,182.94773023796097,0.0,0.0,0.0,41778.38470745087,21955.00556755066,7991.447729110718,41778.38470745087,21955.00556755066,7991.447729110718,71907.78573435021,0.0,0.0,1983.9824665241247,10,3,1
2021-06-10,86533.5205532041,182.94773023796097,0.0,0.0,0.0,41560.24729537964,22007.71195411682,8042.975330352783,41560.24729537964,22007.71195411682,8042.975330352783,71793.88231008721,0.0,0.0,1983.9824665241247,10,3,1
2021-06-11,87423.56464426882,182.94773023796097,0.0,0.0,0.0,42161.0441198349,22145.356115341187,8072.851610183716,42161.0441198349,22145.356115341187,8072.851610183716,72562.19957559777,0.0,0.0,1983.9824665241247,10,3,1
2021-06-14,87597.40050978622,182.94773023796097,0.0,0.0,0.0,42459.0252532959,22155.37056541443,8096.666742324829,42459.0252532959,22155.37056541443,8096.666742324829,72894.01029127312,0.0,0.0,1983.9824665241247,10,3,1
2021-06-15,87991.93708696245,182.94773023796097,0.0,0.0,0.0,42492.17859554291,22147.21164703369,8047.30460357666,42492.17859554291,22147.21164703369,8047.30460357666,72869.64257639123,0.0,0.0,1983.9824665241247,10,3,1
2021-06-16,88231.56884157985,182.94773023796097,0.0,0.0,0.0,42331.924120903015,22181.81388282776,8055.099277496338,42331.924120903015,22181.81388282776,8055.099277496338,72751.78501146508,0.0,0.0,1983.9824665241247,10,3,1
2021-06-17,88622.14467932617,182.94773023796097,0.0,0.0,0.0,42285.68582344055,22340.89422416687,8054.665689468382,42285.68582344055,22340.89422416687,8054.665689468382,72864.19346731377,0.0,0.0,1983.9824665241247,10,3,1
2021-06-18,87953.90261170863,182.94773023796097,0.0,0.0,0.0,41221.58421802521,22104.942762374878,8012.6646366119385,41221.58421802521,22104.942762374878,8012.6646366119385,71522.13934724999,0.0,0.0,1983.9824665241247,10,3,1
2021-06-21,88418.6610093972,182.94773023796097,0.0,0.0,0.0,41625.324387550354,22185.450653076172,8073.28519821167,41625.324387550354,22185.450653076172,8073.28519821167,72067.00796907616,0.0,0.0,1983.9824665241247,10,3,1
2021-06-22,88518.7226848573,182.94773023796097,0.0,0.0,0.0,41533.806007385254,22239.796878814697,8070.254211425781,41533.806007385254,22239.796878814697,8070.254211425781,72026.8048278637,0.0,0.0,1983.9824665241247,10,3,1
2021-06-23,87658.47958017948,182.94773023796097,0.0,0.0,0.0,41370.88469791412,22156.41803741455,8024.789409637449,41370.88469791412,22156.41803741455,8024.789409637449,71735.0398752041,0.0,0.0,1983.9824665241247,10,3,1
2021-06-24,88901.58614783233,182.94773023796097,0.0,0.0,0.0,41812.431356430054,22349.711769104004,8065.49135017395,41812.431356430054,22349.711769104004,8065.49135017395,72410.58220594598,0.0,0.0,1983.9824665241247,10,3,1
2021-06-25,88992.542218687,182.94773023796097,0.0,0.0,0.0,42036.45033931732,22388.28741455078,8073.717960357666,42036.45033931732,22388.28741455078,8073.717960357666,72681.40344446374,0.0,0.0,1983.9824665241247,10,3,1
2021-06-28,88182.88996516442,182.94773023796097,0.0,0.0,0.0,41555.781425476074,22340.159873962402,8072.41884803772,41555.781425476074,22340.159873962402,8072.41884803772,72151.30787771416,0.0,0.0,1983.9824665241247,10,3,1
2021-06-29,88504.85968532138,182.94773023796097,0.0,0.0,0.0,42272.82585430145,22417.559944152832,8054.232927322388,42272.82585430145,22417.559944152832,8054.232927322388,72927.56645601464,0.0,0.0,1983.9824665241247,10,3,1
2021-06-30,87672.75437261826,6.813212771416147,0.0,0.0,0.0,39715.43314743042,22367.339138031006,10324.309833526611,39715.43314743042,22367.339138031006,10324.309833526611,72413.89533175946,0.45928258489798096,103.10124186229706,2087.0837083864217,10,3,2
2021-07-01,87876.41117033266,6.813212771416147,0.0,0.0,0.0,40421.52541589737,22386.705905914307,10236.047843933105,40421.52541589737,22386.705905914307,10236.047843933105,73051.0923785162,0.0,0.0,2087.0837083864217,10,3,2
2021-07-02,87862.83541969222,6.813212771416147,0.0,0.0,0.0,40265.74256563187,22452.469791412354,10327.389747619629,40265.74256563187,22452.469791412354,10327.389747619629,73052.41531743527,0.0,0.0,2087.0837083864217,10,3,2
2021-07-05,88008.72408995002,6.813212771416147,0.0,0.0,0.0,40404.27996969223,22461.511045455933,10348.819732666016,40404.27996969223,22461.511045455933,10348.819732666016,73221.4239605856,0.0,0.0,2087.0837083864217,10,3,2
2021-07-06,87643.43740096643,6.813212771416147,0.0,0.0,0.0,39719.999041080475,22309.34419441223,10217.886096954346,39719.999041080475,22309.34419441223,10217.886096954346,72254.04254521847,0.0,0.0,2087.0837083864217,10,3,2
2021-07-07,88367.22568818077,6.813212771416147,0.0,0.0,0.0,39805.703119277954,22441.243013381958,10255.035705566406,39805.703119277954,22441.243013381958,10255.035705566406,72508.79505099774,0.0,0.0,2087.0837083864217,10,3,2
2021-07-08,86400.51012253122,6.813212771416147,0.0,0.0,0.0,38930.64004802704,22033.802379608154,10155.754199981688,38930.64004802704,22033.802379608154,10155.754199981688,71127.0098403883,0.0,0.0,2087.0837083864217,10,3,2
2021-07-09,88115.2902533068,6.813212771416147,0.0,0.0,0.0,39750.151500701904,22351.397983551025,10240.700176239015,39750.151500701904,22351.397983551025,10240.700176239015,72349.06287326336,0.0,0.0,2087.0837083864217,10,3,2
2021-07-12,88768.1525321453,6.813212771416147,0.0,0.0,0.0,39956.63163280487,22445.66046524048,10252.149745941162,39956.63163280487,22445.66046524048,10252.149745941162,72661.25505675793,0.0,0.0,2087.0837083864217,10,3,2
2021-07-13,89139.10233121882,6.813212771416147,0.0,0.0,0.0,39968.441291332245,22554.453384399414,10304.175899505615,39968.441291332245,22554.453384399414,10304.175899505615,72833.8837880087,0.0,0.0,2087.0837083864217,10,3,2
2021-07-14,89193.34175026111,6.813212771416147,0.0,0.0,0.0,40016.27459335327,22521.02511405945,10368.096252441406,40016.27459335327,22521.02511405945,10368.096252441406,72912.20917262555,0.0,0.0,2087.0837083864217,10,3,2
2021-07-15,88487.11570651938,6.813212771416147,0.0,0.0,0.0,39547.759692668915,22439.862520217896,10412.387802124023,39547.759692668915,22439.862520217896,10412.387802124023,72406.82322778225,0.0,0.0,2087.0837083864217,10,3,2
2021-07-16,87972.68208804868,6.813212771416147,0.0,0.0,0.0,39037.13702917099,22344.49122428894,10369.154186248781,39037.13702917099,22344.49122428894,10369.154186248781,71757.59565248013,0.0,0.0,2087.0837083864217,10,3,2
2021-07-19,86217.4682156778,6.813212771416147,0.0,0.0,0.0,37929.924825668335,21828.77476501465,10175.176132202148,37929.924825668335,21828.77476501465,10175.176132202148,69940.68893565655,0.0,0.0,2087.0837083864217,10,3,2
2021-07-20,86794.25840560123,6.813212771416147,0.0,0.0,0.0,38252.432131290436,22039.52615737915,10211.764202117922,38252.432131290436,22039.52615737915,10211.764202117922,70510.53570355893,0.0,0.0,2087.0837083864217,10,3,2
2021-07-21,87987.33520473637,6.813212771416147,0.0,0.0,0.0,39265.762112140656,22263.040239334106,10228.577793121338,39265.762112140656,22263.040239334106,10228.577793121338,71764.19335736752,0.0,0.0,2087.0837083864217,10,3,2
2021-07-22,88423.84109704268,6.813212771416147,0.0,0.0,0.0,39348.5383105278,22389.73487854004,10335.705974578857,39348.5383105278,22389.73487854004,10335.705974578857,72080.79237641812,0.0,0.0,2087.0837083864217,10,3,2
2021-07-23,89897.36697039504,6.813212771416147,0.0,0.0,0.0,39880.75259923935,22551.10368156433,10364.035789489748,39880.75259923935,22551.10368156433,10364.035789489748,72802.70528306485,0.0,0.0,2087.0837083864217,10,3,2
2021-07-26,89621.91573311816,6.813212771416147,0.0,0.0,0.0,40112.78600358963,22427.821882247925,10377.567668914795,40112.78600358963,22427.821882247925,10377.567668914795,72924.98876752377,0.0,0.0,2087.0837083864217,10,3,2
2021-07-27,88841.67636497902,6.813212771416147,0.0,0.0,0.0,39596.45406007767,22114.332038879395,10245.729763031006,39596.45406007767,22114.332038879395,10245.729763031006,71963.32907475949,0.0,0.0,2087.0837083864217,10,3,2
2021-07-28,90235.80314521799,6.813212771416147,0.0,0.0,0.0,39810.43055963516,22403.85661125183,10321.064083099365,39810.43055963516,22403.85661125183,10321.064083099365,72542.16446675778,0.0,0.0,2087.0837083864217,10,3,2
