ticker,bucket,score,annual_fee_rate,sector,current_weight_total,target_weight_final,weight_gap,current_market_value,target_market_value,order_value,effective_order_value,action,shares_est,brokerage_est,ttf_est,spread_est,total_cost_est,expected_holding_months,expected_gross_alpha_horizon,required_net_alpha_horizon,roundtrip_cost_ratio,expected_net_alpha_horizon,alpha_surplus,mom12_ex1,ret_6m,ret_3m,ret_20d,vol60,vol20,dd_6m,dist_ma200,dist_ma20,rsi14,breadth_ma200,breadth_slope,benchmark_ret_3m,benchmark_ret_6m,execute,decision_reason,trade_quality_score,trade_quality_proba,trade_quality_label,trade_quality_overlay_applied,rebalance_overlay_applied,rebalance_score,rebalance_proba,rebalance_label,ml_trade_quality_edge,ml_rebalance_edge,date
PLEM.PA,opportunistic,-0.002573985492566494,0.003,ETF,0.0,0.10000000000000002,0.10000000000000002,0.0,5181.389016580582,5181.389016580582,5169.311965942383,BUY,372,5.1693119659423825,0.0,5.1693119659423825,10.338623931884765,4.0,0.025615186956815337,0.006666666666666666,0.004,0.021615186956815337,0.01494852029014867,-0.11652175239894702,-0.00021586152695751704,0.10487399851682677,0.11533833509080682,0.2077870018165306,0.1747181322132433,-0.006435017316968938,0.035565899460473505,0.04559818274023009,71.75576131280668,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,True,NEW_OPP_ENTRY,,,,False,True,0.05,1.0,1,,0.06445402378154155,2019-01-31
PUST.PA,opportunistic,0.14235770361726008,0.003,ETF,0.0,0.10000000000000002,0.10000000000000002,0.0,5181.389016580582,5181.389016580582,5164.019983291626,BUY,219,5.1640199832916265,0.0,2.5820099916458132,7.746029974937439,4.0,0.028513820739011864,0.006666666666666666,0.003,0.025513820739011865,0.018847154072345197,0.032143624474397114,-0.0491935222131521,-0.019950106105188437,0.10600376459810579,0.2605150133390414,0.19483669213491014,-0.09150452733505077,-0.008168520861864037,0.03567546403050326,65.56471397412838,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,True,NEW_OPP_ENTRY,,,,False,True,0.05,1.0,1,,0.057883862687807465,2019-01-31
RI.PA,core,1.1923871019334857,0.0,Consumer,0.043685733285254866,0.0530762787779818,0.009390545492726936,2263.527786254883,2750.0884790120394,486.56069275715663,476.53216552734375,BUY,4,0.4765321655273438,1.4295964965820314,0.2382660827636719,2.144394744873047,10.0,0.09727795713972667,0.04583333333333334,0.0135,0.08377795713972667,0.03794462380639334,0.14654617429169225,0.04121079399443972,0.08601069235015468,0.043540865452248,0.21502503847188506,0.15409392071359926,-0.025537522095452236,0.05320938788710006,0.03582541965614938,69.55214365109504,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,False,REJECT_DEADBAND,,,,False,True,0.05,1.0,1,,0.05689749478928046,2019-01-31
SAN.PA,core,1.0167933769947275,0.0,Healthcare,0.04778925580004539,0.04076768486300876,-0.007021570937036627,2476.1472511291504,2112.3323458061204,-363.81490532302996,345.50891876220703,SELL,6,0.345508918762207,0.0,0.1727544593811035,0.5182633781433106,10.0,0.09215647349567957,0.04583333333333334,0.0045000000000000005,0.08765647349567957,0.04182314016234623,0.14519510833698424,0.023211848327964857,-0.03830523500864891,0.015537223063634364,0.185159601483267,0.15859602863088082,-0.05473128890490275,0.040154639169024176,0.026001961829618114,61.55953431231088,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,False,REJECT_DEADBAND,,,,False,True,-0.012200075731368883,0.37799924268631113,0,,-0.012200075731368883,2019-01-31
SCR.PA,core,0.0,0.0,Financials,0.06903146541236613,0.0,-0.06903146541236613,3576.788766860962,0.0,-3576.788766860962,3576.788766860962,SELL,141,3.576788766860962,0.0,3.576788766860962,7.153577533721924,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.13615172873379522,0.10336558065124413,-0.10154143040061003,-0.04944345019426,0.32957620996829706,0.4574759811074877,-0.1576048605396958,-0.004146753650178137,-0.08852836727001623,19.850226253078063,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,True,EXIT_NON_TARGET,,,,False,True,-0.05,0.0,0,,-0.09264845367493793,2019-01-31
SESG.PA,core,1.5266309453550022,0.0,Communication,0.07801582735395357,0.08659546882238066,0.008579641468427088,4042.3035097122192,4486.848110419293,444.5446007070741,440.0482301712036,BUY,43,0.44004823017120365,0.0,0.44004823017120365,0.8800964603424073,10.0,0.10702673590618757,0.04583333333333334,0.006,0.10102673590618756,0.055193402572854225,0.4399095911247506,0.024137807292659907,-0.060869710572278524,0.0424099401858169,0.30585042592911593,0.20989454902739976,-0.13662800123357355,0.058059521602528585,0.025995180807445006,62.66367122461183,0.2898550724637681,0.391304347826087,-0.03166325299500928,-0.09182489051607762,False,REJECT_DEADBAND,,,,False,True,-0.004205778204649096,0.45794221795350903,0,,-0.004205778204649096,2019-01-31
EDEN.PA,core,1.5187744705693815,0.0,Financials,0.06991384090478409,0.0868992019313995,0.01698536102661541,3712.92578125,4614.970126738732,902.0443454887318,895.080322265625,BUY,27,0.8950803222656251,2.685240966796875,0.44754016113281253,4.027861450195313,10.0,0.10679758872494029,0.04583333333333334,0.0135,0.09329758872494029,0.04746425539160695,0.3108080355585001,0.188546995127574,0.194733606309466,0.10101589437283054,0.3168333466916792,0.2825356623449984,-0.019597959676835308,0.20190976328346455,0.04083865646414497,72.07207116101841,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,True,NEW_ENTRY,,,,False,True,0.05,1.0,1,,0.14019091116259316,2019-02-28
ENGI.PA,core,0.9555845273456153,0.0,Utilities,0.037893536506258714,0.03896857472542112,0.0010750382191624039,2012.4182395935059,2069.510470088942,57.09223049543607,51.16317558288574,BUY,6,0.051163175582885745,0.15348952674865723,0.025581587791442872,0.23023429012298585,10.0,0.09037121538091378,0.04583333333333334,0.0135,0.07687121538091378,0.031037882047580442,0.16346881570291893,0.0802923650079006,0.05451649155299476,-0.05255637431841731,0.21913578385086338,0.2045838948549547,-0.062278958547429264,0.03378513419595075,-0.051505115265764956,33.66672034316086,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,-0.013636440087381147,0.36363559912618854,0,,-0.013636440087381147,2019-02-28
ESE.PA,monetary,0.0587294139403507,0.0014,Unknown,0.10267071591757486,0.10349618934680609,0.0008254734292312271,5452.550498962401,5496.389051350098,43.838552387696836,33.79680061340331,BUY,3,0.033796800613403316,0.0,0.033796800613403316,0.06759360122680663,18.0,0.08966188241821052,0.06,0.004,0.08566188241821052,0.02566188241821052,0.07909115109704068,-0.008937970143228169,0.0323479881041957,0.041433267394677786,0.1986750196179886,0.10083755374772749,-0.029588867975615885,0.03367403775894329,0.011103611445348216,74.8540919193085,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,0.026175148466364914,0.7617514846636492,1,,0.026175148466364914,2019-02-28
ETDD.PA,monetary,-0.0023443844174824086,0.001,Unknown,0.09892450266308007,0.09949373835512555,0.0005692356920454777,5253.599739074707,5283.830232053655,30.23049297894795,26.267998695373535,BUY,3,0.026267998695373537,0.0,0.026267998695373537,0.052535997390747075,18.0,0.08842966846747552,0.06,0.004,0.08442966846747552,0.024429668467475518,-0.02948707543612361,-0.02254974479258487,0.04561738570912022,0.044245596435976475,0.16852910937412516,0.12565149460965513,-0.03843623803233509,0.008122545866208641,0.02351292645429015,86.143541523045,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,0.031224936135568728,0.8122493613556873,1,,0.031224936135568728,2019-02-28
GET.PA,core,1.1206441492669814,0.0,Industrials,0.06484052422282478,0.05044638749628719,-0.014394136726537596,3443.496322631836,2679.0645497646437,-764.4317728671922,758.9284658432007,SELL,67,0.7589284658432007,0.0,0.7589284658432007,1.5178569316864015,10.0,0.0951854543536203,0.04583333333333334,0.006000000000000001,0.0891854543536203,0.04335212102028696,0.13061017329700442,0.19631307711723545,0.13164756391163257,0.015649303596541042,0.21319734353086175,0.15316305413339243,-0.007265854187950227,0.12081081802493898,0.017600105358978935,60.784226333328725,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_DEADBAND,,,,False,True,0.05,1.0,1,,0.061000223774653126,2019-02-28
GTT.PA,core,2.3396492853812956,0.0,Energy,0.10301102986912399,0.1,-0.0030110298691239795,5470.623607635499,5310.7163520119675,-159.90725562353146,117.64781951904298,SELL,2,0.11764781951904299,0.0,0.11764781951904299,0.23529563903808598,10.0,0.13073977082362115,0.04583333333333334,0.006,0.12473977082362114,0.0789064374902878,0.4968534420234101,0.37212992382174925,0.2225658070201979,0.07254257456373803,0.3119483630417821,0.3373493082676052,-0.0131002022012634,0.2747881416131912,0.02249239453259877,65.87036118237484,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,0.05,1.0,1,,0.1332857052230611,2019-02-28
KER.PA,core,1.1770172957743,0.0,Consumer,0.0,0.06017997329618048,0.06017997329618048,0.0,3195.987682476692,3195.987682476692,2853.568542480469,BUY,7,2.853568542480469,8.560705627441408,1.4267842712402345,12.841058441162112,10.0,0.09682967112675042,0.04583333333333334,0.0135,0.08332967112675042,0.03749633779341709,0.236929287037436,0.03496307035475521,0.24867945555626103,0.09737150107096326,0.31090628325207054,0.23926965204820294,-0.013155112688136628,0.09616607930020993,0.030578229517653766,75.32307540856341,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,True,NEW_ENTRY,,,,False,True,0.05,1.0,1,,0.1570305135302767,2019-02-28
OR.PA,core,1.0701902537203662,0.0,Consumer,0.04904076984802616,0.0429576395045315,-0.006083130343494662,2604.4161834716797,2281.358385605507,-323.0577978661727,200.33970642089844,SELL,1,0.20033970642089843,0.0,0.10016985321044922,0.3005095596313476,10.0,0.09371388240017735,0.04583333333333334,0.0045,0.08921388240017734,0.04338054906684401,0.2124308348244075,0.07353658427897125,0.06991316969484296,0.056163743770148766,0.18273274927972855,0.19568928426343468,-0.015964511515822122,0.07898624957686629,0.004163249083267706,56.27532580567026,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,0.05,1.0,1,,0.05848788616534291,2019-02-28
ORA.PA,core,0.0,0.0,Communication,0.035376262294334646,0.0,-0.035376262294334646,1878.732946395874,0.0,-1878.732946395874,1878.732946395874,SELL,218,1.878732946395874,0.0,0.939366473197937,2.818099419593811,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.020048391934468057,-0.019674589977557,-0.08293215439937629,-0.00957992582045819,0.1442267029624717,0.1362884923469383,-0.0953329715334359,-0.034158777381592786,-0.0015601949531046655,57.20330277680797,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,False,True,-0.042640785859943686,0.07359214140056314,0,,-0.042640785859943686,2019-02-28
PAEEM.PA,monetary,0.20893989632117801,0.003,ETF,0.0,0.0970100722980684,0.0970100722980684,0.0,5151.92977263215,5151.92977263215,0.0,BUY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_ZERO_SHARES,,,,False,True,-0.017300506411577713,0.3269949358842229,0,,-0.017300506411577713,2019-02-28
PLEM.PA,opportunistic,-0.22954362172690368,0.003,ETF,0.0970291717054326,0.1,0.002970828294567407,5152.944087982178,5310.7163520119675,157.77226402978977,152.37200260162354,BUY,11,0.15237200260162354,0.0,0.15237200260162354,0.30474400520324707,4.0,0.021075794232128593,0.006666666666666666,0.004,0.017075794232128592,0.010409127565461926,-0.03872467973508342,0.027291606711338012,0.057485324125135406,-0.003166355226390638,0.1943336820075379,0.13895952582480817,-0.02745206720273663,0.03446436391901475,-0.0033026408747944824,54.60432789944562,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,-0.009225343838904321,0.4077465616109568,0,,-0.009225343838904321,2019-02-28
PUST.PA,opportunistic,1.2377807689234204,0.003,ETF,0.10090785299791809,0.1,-0.0009078529979180822,5358.929849624634,5310.7163520119675,-48.21349761266629,24.469999313354492,SELL,1,0.024469999313354494,0.0,0.012234999656677247,0.03670499897003174,4.0,0.050422282045135075,0.006666666666666666,0.003,0.04742228204513507,0.040755615378468404,0.06436681366956476,-0.04952423710687559,0.049313877940809325,0.03774382495878137,0.23362486129693127,0.11788742895568757,-0.0572144332389396,0.02018691737524425,0.010697597820383598,72.14484798060136,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,0.023652230087387854,0.7365223008738786,1,,0.023652230087387854,2019-02-28
RI.PA,core,0.0,0.0,Consumer,0.04450313393759492,0.0,-0.04450313393759492,2363.4352111816406,0.0,-2363.4352111816406,2363.4352111816406,SELL,19,2.3634352111816406,0.0,1.1817176055908203,3.545152816772461,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.10857262644988719,0.12393978041695086,0.07758030703618579,0.04413792732452371,0.20720771302733243,0.1508765533501438,-0.010134028982452303,0.08877996701836555,0.011998393710092703,52.786936753441985,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,True,EXIT_NON_TARGET,,,,False,True,0.05,1.0,1,,0.05163480834239357,2019-02-28
SAN.PA,core,0.0,0.0,Healthcare,0.045198796831753346,0.0,-0.045198796831753346,2400.379894256592,0.0,-2400.379894256592,2400.379894256592,SELL,43,2.400379894256592,0.0,1.200189947128296,3.600569841384888,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.21342057484936294,-0.00662255746608531,-0.07290615258570687,-0.030598889802699647,0.18503879233918238,0.17279474672098502,-0.08365546202964158,-0.006476177071339739,-0.013058524094258117,39.24198930986949,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,False,True,-0.05,0.0,0,,-0.05685756468499723,2019-02-28
SESG.PA,core,1.3934625448761095,0.0,Communication,0.0754539208354755,0.07132881524050144,-0.00412510559497406,4007.143712043762,3788.071054673714,-219.0726573700481,213.03802013397217,SELL,21,0.21303802013397216,0.0,0.21303802013397216,0.4260760402679443,10.0,0.10314265755888653,0.04583333333333334,0.006,0.09714265755888653,0.05130932422555319,0.48505647461275925,0.022279983754929233,-0.048990750295160534,-0.008697960849298081,0.26402031620650784,0.23805432210583954,-0.14413757707722408,0.01664673412205464,-0.0283278722540653,43.215372685335986,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,False,REJECT_SMALL_ORDER,,,,False,True,-0.03441149609143659,0.15588503908563411,0,,-0.03441149609143659,2019-02-28
VIV.PA,core,1.0897154174639128,0.0,Communication,0.0,0.049219407805678766,0.049219407805678766,0.0,2613.9031386996367,2613.9031386996367,2609.8472900390625,BUY,324,2.6098472900390624,7.829541870117188,2.6098472900390624,13.049236450195313,10.0,0.09428336634269746,0.04583333333333334,0.015000000000000001,0.07928336634269746,0.033450033009364125,0.1425821082698575,0.14937393080120565,0.1708427121890146,0.1555753053125144,0.2221797781642239,0.28719806764124656,0.0,0.1785313831956119,0.09826705080066733,92.89203668121033,0.5507246376811594,0.3333333333333333,0.04283895153940576,-0.04349649104414894,True,NEW_ENTRY,,,,False,True,0.05,1.0,1,,0.1481366241953575,2019-02-28
AIR.PA,core,1.2229833605577334,0.0,Industrials,0.0,0.05983390083291531,0.05983390083291531,0.0,3233.8372949153872,3233.8372949153872,3150.317268371582,BUY,29,3.150317268371582,0.0,1.575158634185791,4.725475902557373,10.0,0.09817034801626724,0.04583333333333334,0.0045,0.09367034801626724,0.0478370146829339,0.2173849269689423,0.09776539823178743,0.40424024672147363,0.035118554828863946,0.22358915262423967,0.20126334503036541,-0.00924363087850344,0.161070215942426,0.01972862766319805,63.73753803983403,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,NEW_ENTRY,,,,False,True,0.05,1.0,1,,0.19139364796091132,2019-03-29
EDEN.PA,core,1.7144004127267334,0.0,Financials,0.08864616860618832,0.10000000000000002,0.0113538313938117,4791.0512619018555,5404.690735350515,613.6394734486594,585.9559097290039,BUY,17,0.5859559097290039,1.7578677291870117,0.29297795486450195,2.6368015937805174,10.0,0.1125033453711964,0.04583333333333334,0.013499999999999998,0.0990033453711964,0.05317001203786306,0.4004771089703929,0.24257278487235867,0.26346945675826916,0.04777890878865021,0.21382946441723125,0.17170576442471902,-0.023585994958416734,0.19999595294549244,0.01130464980388135,60.883821589585494,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_DEADBAND,,,,False,True,0.05,1.0,1,,0.13230937612915372,2019-03-29
ENGI.PA,core,0.0,0.0,Utilities,0.037318970643234195,0.0,-0.037318970643234195,2016.9749488830566,0.0,-2016.9749488830566,2016.9749488830566,SELL,236,2.016974948883057,0.0,1.0084874744415284,3.0254624233245853,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.001485028383383935,0.08230988839175457,0.06027957803952266,-0.004497704325678753,0.16992672255236554,0.11250592953338515,-0.060155681140910966,0.036212215818577365,-0.0023663141701190105,50.0,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,EXIT_NON_TARGET,,,,False,True,0.014396886378189025,0.6439688637818902,1,,0.014396886378189025,2019-03-29
ESE.PA,monetary,0.110374565233829,0.0014,Unknown,0.103846104609098,0.10859577522812872,0.004749670619030713,5612.560794830322,5869.265802736741,256.70500790641836,255.11639976501465,BUY,22,0.25511639976501466,0.0,0.25511639976501466,0.5102327995300293,18.0,0.09121123695701487,0.06,0.004,0.08721123695701487,0.02721123695701487,0.14082027387015406,0.003417951262568275,0.15474695655559678,0.02825066439495072,0.11354779019296755,0.11426608457602042,-0.0011112275799343152,0.05624079753398448,0.015233490652051263,62.76172439089496,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_SMALL_ORDER,,,,False,True,0.03029474616472963,0.8029474616472962,1,,0.03029474616472963,2019-03-29
ETDD.PA,monetary,0.022931060006039394,0.001,Unknown,0.09881416486611519,0.10022203670455426,0.0014078718384390732,5340.60001373291,5416.691132550635,76.09111881772515,71.20800018310547,BUY,8,0.07120800018310547,0.0,0.07120800018310547,0.14241600036621094,18.0,0.08918793180018117,0.06,0.004,0.08518793180018117,0.025187931800181168,-0.008754409485730363,-0.012536045800066509,0.11318161968037477,0.013550494244832567,0.11533555926130803,0.11652833522413762,-0.01679006071891198,0.028399513355846562,0.005382133028492886,58.727987425441846,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,False,REJECT_SMALL_ORDER,,,,False,True,0.011890857876559689,0.6189085787655969,1,,0.011890857876559689,2019-03-29
GET.PA,core,1.0614883151989976,0.0,Industrials,0.06633919054564777,0.0413677984669677,-0.02497139207868007,3585.4280853271484,2235.801571162675,-1349.6265141644735,1344.5355319976807,SELL,114,1.3445355319976806,0.0,1.3445355319976806,2.689071063995361,10.0,0.09346007585997076,0.04583333333333334,0.006,0.08746007585997076,0.04162674252663742,0.1610029910853925,0.2308742790049445,0.15217406494222163,0.030106695730796496,0.1826967912989374,0.18198901051783095,-0.027697956489409314,0.15062886924849628,0.008393906301280785,55.31333543361107,0.5652173913043478,0.42028985507246375,0.1184183375249143,-0.05047679413895475,True,NEW_ENTRY,,,,False,True,0.05,1.0,1,,0.07775615068187289,2019-03-29
