total_return,cagr,annualized_volatility,sharpe,max_drawdown,benchmark_total_return,benchmark_cagr,active_return,tracking_error,information_ratio,average_rebalance_turnover,total_turnover,total_costs_paid,total_costs_as_pct_initial,num_orders,num_executed_orders,official_start_date,official_end_date,warmup_start_date,eligible_start_date,signal_start_date,target_backtest_years,label,executed_orders_delta_vs_without_ml
0.998464024549055,0.09935412245220254,0.16535206361974827,0.6562646507740735,-0.36776557340075866,0.781624218336666,0.08221513739652231,0.21683980621238907,0.06073896445144392,0.2685438012778906,0.0785546443525401,2.278084686223663,506.7354542946816,0.010134709085893631,2493.0,673.0,2019-01-02,2026-03-10,2018-01-02,2018-12-31,2018-12-31,10.0,without_ml,0.0
0.998464024549055,0.09935412245220254,0.16535206361974827,0.6562646507740735,-0.36776557340075866,0.781624218336666,0.08221513739652231,0.21683980621238907,0.06073896445144392,0.2685438012778906,0.0785546443525401,2.278084686223663,506.7354542946816,0.010134709085893631,2493.0,673.0,2019-01-02,2026-03-10,2018-01-02,2018-12-31,2018-12-31,10.0,with_ml,0.0
