date,ticker,open,high,low,close,adjusted_close,volume,ret_1d,ret_5d,ret_10d,ret_20d,ret_3m,ret_6m,ret_12m,price_lag_21,price_lag_252,mom12_ex1,ma20,ma200,ma200_lag20,ma200_slope,daily_return,vol20,vol60,vol_ratio_20_60,rolling_max_6m,dd_6m,rolling_max_12m,dd_12m,dist_ma20,dist_ma200,ma200_flag,ma200_slope_flag,rsi14,avg_volume_20,volume_spike
2025-01-23,MC.PA,715.0999755859375,721.4000244140625,708.9000244140625,720.5999755859375,703.7232666015625,575485,0.009526486297171788,0.03608914114103867,0.11203699935051303,,,,,,,,,,,,0.009526486297171788,,,,,,,,,,False,False,79.49271009388998,,
2025-01-24,MC.PA,750.0,750.0,725.2000122070312,734.0999755859375,716.9071044921875,713005,0.01873440671400939,0.06375893842603286,0.13813953456824057,,,,,,,,,,,,0.01873440671400939,,,,,,,,,,False,False,78.34757986945394,,
2025-01-27,MC.PA,735.2000122070312,754.7999877929688,728.5999755859375,754.7999877929688,737.122314453125,633190,0.028197809498982096,0.10496275729334625,0.1676979694238827,,,,,,,,,,,,0.028197809498982096,,,,,,,,,,False,False,79.60278484044667,,
2025-01-28,MC.PA,749.2999877929688,762.7000122070312,746.2999877929688,750.5999755859375,733.0206298828125,567637,-0.0055644558438792124,0.07029803771429921,0.152995406570277,,,,,,,,,,,,-0.0055644558438792124,,,,,,,,,,False,False,81.61803655135503,,
2025-01-29,MC.PA,720.5,722.2000122070312,700.0,713.2000122070312,696.49658203125,984398,-0.04982676661828955,-0.0008405568689257015,0.11927177989165494,,,,,,,,661.447134399414,,,,-0.04982676661828955,,,,737.122314453125,-0.05511396361947807,,,0.05298903844168956,,False,False,65.76401888506547,557363.45,1.7661689154536417
2025-01-30,MC.PA,718.4000244140625,718.9000244140625,710.7999877929688,715.7999877929688,699.0357055664062,420057,0.003645564961354486,-0.00666108576712765,0.02918766250950844,0.12653440257534032,,,,,,,665.3729827880859,,,,0.003645564961354486,0.4710823559861412,,,737.122314453125,-0.05166932019277615,,,0.05059225975371717,,False,False,67.15116437514118,559664.35,0.7505516476080708
2025-01-31,MC.PA,716.9000244140625,718.0,698.7999877929688,703.5,687.0238037109375,578611,-0.017183531198504243,-0.041683644357824456,0.0194175891542252,0.1508262318741156,,,,620.5187377929688,,,669.8750183105469,,,,-0.017183531198504243,0.45050536900610527,,,737.122314453125,-0.0679649900157423,,,0.025599977505715188,,False,False,63.138521539550055,567828.1,1.0189897259399456
2025-02-03,MC.PA,685.0999755859375,693.7999877929688,683.2999877929688,690.0999755859375,673.9375610351562,695311,-0.019047728193835933,-0.08571813955306162,0.0102474054627395,0.08745671684536704,,,,596.9830932617188,,,672.5850280761719,,,,-0.019047728193835933,0.44450742228930074,,,737.122314453125,-0.08571813955306162,,,0.0020109471702829396,,False,False,58.64661321598323,572012.45,1.2155522139421966
2025-02-04,MC.PA,692.2999877929688,695.2999877929688,682.9000244140625,692.7000122070312,676.4766845703125,370853,0.0037675946288795448,-0.07713827279532315,-0.012262904291205468,0.07478660430805073,,,,619.7373657226562,,,674.9385833740234,,,,0.0037675946288795448,0.4425912899288186,,,737.122314453125,-0.0822734961263597,,,0.002278875788371826,,False,False,62.912964309925684,568919.45,0.651855020952439
2025-02-05,MC.PA,688.0,691.7000122070312,680.0,686.0,669.9336547851562,356956,-0.009672217734026267,-0.03813791471686212,-0.03894641449960601,0.07912546362941186,,,,629.4055786132812,,,677.3946838378906,,,,-0.009672217734026267,0.44070966987002036,,,737.122314453125,-0.0911499466921123,,,-0.01101430116112323,,False,False,47.09125827449588,567741.0,0.62873035415797
2025-02-06,MC.PA,684.7999877929688,699.4000244140625,679.0,696.9000244140625,680.578369140625,485215,0.01588920675866401,-0.026403996646817696,-0.03288920312768595,0.07546298859337153,,,,620.8116455078125,,,679.782421875,,,,0.01588920675866401,0.43929834186880057,,,737.122314453125,-0.07670904028248049,,,0.00117088533038201,,False,False,52.01423700473443,571561.3,0.8489290650014267
2025-02-07,MC.PA,695.0,696.0,682.7999877929688,684.2000122070312,668.17578125,401010,-0.018223599886499353,-0.027434307747607134,-0.06797439017807716,0.06077519376840379,,,,632.8236083984375,,,681.6965179443359,,,,-0.018223599886499353,0.44544686493715296,,,737.122314453125,-0.09353472531119456,,,-0.01983395299584023,,False,False,50.31519839716395,571091.1,0.7021821912475961
2025-02-10,MC.PA,684.4000244140625,687.0999755859375,678.7999877929688,685.2999877929688,669.25,336364,0.0016076888449778615,-0.006955482682930225,-0.09207741120071755,0.06017936333499696,,,,629.8938598632812,,,683.5959625244141,,,,0.0016076888449778615,0.4454705980912545,,,737.122314453125,-0.09207741120071755,,,-0.020986025826478905,,False,False,44.917421298689746,573220.75,0.5867966224181521
2025-02-11,MC.PA,681.9000244140625,687.2999877929688,677.7999877929688,685.2000122070312,669.15234375,297413,-0.0001459189391109783,-0.010827188855688119,-0.08713027100345472,0.05253460433007029,,,,631.2611083984375,,,685.2659149169922,,,,-0.0001459189391109783,0.4453893816075844,,,737.122314453125,-0.09220989430167004,,,-0.023514333364945017,,False,False,40.13793715803421,564753.65,0.5266243077844649
2025-02-12,MC.PA,687.9000244140625,691.0999755859375,672.0,687.7999877929688,671.6914672851562,443368,0.0037945373110803704,0.0026238605680493077,-0.03561412271938591,0.07940989736624804,,,,635.7532958984375,,,687.7366607666015,,,,0.0037945373110803704,0.436173562064549,,,737.122314453125,-0.08876525087496812,,,-0.023330432121446143,,False,False,38.352284959302494,560478.1,0.7910532097507468
2025-02-13,MC.PA,698.7999877929688,708.7999877929688,694.5,707.2000122070312,690.6371459960938,501427,0.028205924347248557,0.014779748095976153,-0.01201449297000845,0.016822494573468516,,,,622.2765502929688,,,688.3079620361328,,,,0.028205924347248557,0.3068036890530188,,,737.122314453125,-0.06306303247856337,,,0.0033839270914006736,,False,False,40.83164802280803,531645.0,0.9431613200537953
2025-02-14,MC.PA,720.0,723.0,711.0999755859375,713.0,696.30126953125,594098,0.008201301606775013,0.04209294779980466,0.013503849168253756,0.03318365051762884,,,,679.2111206054688,,,689.4261474609375,,,,0.008201301606775013,0.3059786006126177,,,737.122314453125,-0.05537892982138293,,,0.009972238644607057,,False,False,34.14264158745243,525613.35,1.1302947309081857
2025-02-17,MC.PA,708.0,710.2999877929688,698.2999877929688,701.5,685.0706176757812,336521,-0.016129012464718318,0.02363932413265779,0.01651941854008676,0.026936105182615133,,,,673.9375610351562,,,690.3246032714844,,,,-0.016129012464718318,0.30979423451326177,,,737.122314453125,-0.07061473483672953,,,-0.00761089141369764,,False,False,32.35084395986949,521513.95,0.6452770822333708
2025-02-18,MC.PA,705.2000122070312,707.5999755859375,699.2000122070312,705.0999755859375,688.5863037109375,338875,0.005131859321428456,0.029042653952353392,0.017901014797452763,0.005418592075070672,,,,667.1015014648438,,,690.51015625,,,,0.005131859321428456,0.295741086206835,,,737.122314453125,-0.06584526040050309,,,-0.002786132139620534,,False,False,46.15385528510294,512388.65,0.6613632054496132
2025-02-19,MC.PA,702.9000244140625,703.7999877929688,688.5,690.9000244140625,674.7188720703125,426698,-0.02013898848392781,0.004507135988182753,0.007142822652626446,-0.032081779178705916,,,,684.875244140625,,,689.3919738769531,,,,-0.02013898848392781,0.2968372527240422,,,737.122314453125,-0.08465819194350388,,,-0.021284120446199983,,False,False,39.34987246268645,502824.6,0.8486020771457881
2025-02-20,MC.PA,685.5999755859375,699.5999755859375,685.5,695.5,679.2111206054688,333595,0.006657955959305184,-0.016544180191966684,-0.0020089509116821835,-0.03483208124476034,,,,697.08251953125,,,688.1663665771484,,,,0.006657955959305184,0.2956009828739155,,,737.122314453125,-0.07856388649775292,,,-0.013013199142849596,,False,False,46.33697547719792,490730.1,0.6797932305354818
2025-02-21,MC.PA,695.5,707.0999755859375,695.5,702.4000244140625,685.9495849609375,459121,0.009921015941938505,-0.014866674847916372,0.026600490783558417,-0.04318205153396881,,,,703.7232666015625,,,686.6184906005859,,,,0.009921015941938505,0.28914285637465476,,,737.122314453125,-0.0694223041262193,,,-0.0009742027760762939,,False,False,55.98836193859773,478035.9,0.9604320512329722
2025-02-24,MC.PA,701.4000244140625,701.9000244140625,688.5,692.0999755859375,675.8907470703125,364363,-0.01466410667949869,-0.013399889542209609,0.009922670258218247,-0.0830683947320745,,,,716.9071044921875,,,683.5569122314453,,,,-0.01466410667949869,0.26900893468162096,,,737.122314453125,-0.0830683947320745,,,-0.011215108828476095,,False,False,49.72826579228637,464594.55,0.7842601683553972
2025-02-25,MC.PA,689.0999755859375,690.5,683.2000122070312,684.2000122070312,668.17578125,348738,-0.011414516108932515,-0.02964119726306036,-0.0014594023455514193,-0.08846251522713511,,,,737.122314453125,,,680.3146697998047,,,,-0.011414516108932515,0.27020457504819034,,,737.122314453125,-0.09353472531119456,,,-0.017843049824835977,,False,False,49.19353528972639,453649.6,0.7687386917127228
2025-02-26,MC.PA,694.0,706.9000244140625,692.5999755859375,700.2999877929688,683.8987426757812,384656,0.023531175279007055,0.013605474791747119,0.018173932505000323,-0.018087438876912554,,,,733.0206298828125,,,679.6847778320313,,,,0.023531175279007055,0.22929742794138216,,,737.122314453125,-0.07220453204815891,,,0.00619988115254122,,False,False,51.45547894811474,423662.5,0.9079302510842947
2025-02-27,MC.PA,689.0,697.9000244140625,686.0,693.0999755859375,676.8673095703125,394320,-0.010281394988325254,-0.0034507842466815486,-0.019937874042267545,-0.03171282356475824,,,,696.49658203125,,,678.5763580322266,,,,-0.010281394988325254,0.23102807248947094,,,737.122314453125,-0.08174356372254987,,,-0.0025185794372060144,,False,False,53.99818287386696,422375.65,0.9335765449547103
2025-02-28,MC.PA,683.5,694.9000244140625,680.2000122070312,694.9000244140625,678.6251831054688,864547,0.0025970725876423018,-0.010677755357029417,-0.02538568748794723,-0.012224642814563147,,,,699.0357055664062,,,678.1564270019531,,,,0.0025970725876423018,0.22378517966055092,,,737.122314453125,-0.07935878510346761,,,0.0006912212062752943,,False,False,54.285714285714285,436672.45,1.979852404244875
2025-03-03,MC.PA,691.2000122070312,700.9000244140625,685.0,690.7999877929688,674.6212158203125,481251,-0.00590011597688378,-0.0018783083738057593,-0.015253028791280099,0.0010144185821994167,,,,687.0238037109375,,,678.1906097412109,,,,-0.00590011597688378,0.21400084744647008,,,737.122314453125,-0.08479067504445637,,,-0.005263113156728005,,False,False,52.4138001633589,425969.45,1.1297782035777448
2025-03-04,MC.PA,680.9000244140625,682.9000244140625,662.0999755859375,667.4000244140625,651.7692260742188,615046,-0.03387380830931419,-0.024554249998538502,-0.05346762989374565,-0.03652373993020552,,,,673.9375610351562,,,676.9552368164062,,,,-0.03387380830931419,0.24499726447119738,,,737.122314453125,-0.11579230028089726,,,-0.0372048392160057,,False,False,42.54386566047253,438179.1,1.403640657438933
2025-03-05,MC.PA,680.2999877929688,681.4000244140625,664.2999877929688,664.2999877929688,648.7418212890625,593863,-0.004644902925827199,-0.051406617958041356,-0.038500554611051285,-0.0316327345920393,,,,676.4766845703125,,,675.8956451416016,,,,-0.004644902925827199,0.24348512710890055,,,737.122314453125,-0.1198993592123615,,,-0.040174580273927174,,False,False,32.19917460090237,450024.45,1.3196238559927131
2025-03-06,MC.PA,669.7999877929688,669.7999877929688,646.2999877929688,653.0,637.7064819335938,639967,-0.01701037145029638,-0.05785598902919209,-0.06110712474035551,-0.0629933144380802,,,,669.9336547851562,,,673.75205078125,,,,-0.01701037145029638,0.2403178703920398,,,737.122314453125,-0.13487019802580302,,,-0.05349975381278549,,False,False,26.190515163645145,457762.05,1.3980341970244148
2025-03-07,MC.PA,647.7000122070312,647.7999877929688,628.5999755859375,634.7000122070312,619.8350830078125,809708,-0.028024489999840196,-0.08663117956900135,-0.096383908384302,-0.07234727686740372,,,,680.578369140625,,,671.3350158691406,,,,-0.028024489999840196,0.25076830540097683,,,737.122314453125,-0.15911501950979268,,,-0.07671271666748081,,False,False,24.849435793078158,478196.95,1.6932521213278335
2025-03-10,MC.PA,636.2000122070312,640.0,624.7000122070312,630.2999877929688,615.5381469726562,643780,-0.006932385973225208,-0.08757961869878872,-0.08929342554141784,-0.08025678450107399,,,,668.17578125,,,668.6494232177735,,,,-0.006932385973225208,0.2502347001959295,,,737.122314453125,-0.16494435875363878,,,-0.07943067682542415,,False,False,22.006033754030724,493567.75,1.3043396777848635
2025-03-11,MC.PA,635.7999877929688,635.7999877929688,616.5,620.7999877929688,606.2606201171875,538927,-0.015072220789397961,-0.06982318915414554,-0.09266298311049792,-0.09398715288115211,,,,669.25,,,665.5048370361328,,,,-0.015072220789397961,0.2527379580724738,,,737.122314453125,-0.17753050174993612,,,-0.08902146704566882,,False,False,22.8084210934621,505643.45,1.0658241494080463
2025-03-12,MC.PA,624.5,625.4000244140625,605.5999755859375,611.7999877929688,597.4713745117188,594281,-0.014497470747431684,-0.07903058673706032,-0.12637450951570983,-0.11049729881700066,,,,669.15234375,,,661.793832397461,,,,-0.014497470747431684,0.25282615311365947,,,737.122314453125,-0.18945422924147137,,,-0.09719410296213116,,False,False,18.604706771528313,513189.1,1.158015632054539
2025-03-13,MC.PA,606.0,616.7999877929688,598.5999755859375,605.0,590.8306884765625,696157,-0.01111465137653389,-0.07350684803281105,-0.12711002566864638,-0.144513596029623,,,,671.6914672851562,,,656.8035095214843,,,,-0.01111465137653389,0.21913357515373086,,,737.122314453125,-0.19846316290817634,,,-0.10044529313338546,,False,False,13.438467746476235,522925.6,1.3312735119489274
2025-03-14,MC.PA,604.0,619.4000244140625,600.0999755859375,605.0999755859375,590.9282836914062,583739,0.0001651830494713291,-0.04663627488804456,-0.1292272989527904,-0.15133246261461053,,,,690.6371459960938,,,651.5348602294922,,,,0.0001651830494713291,0.21318350731733296,,,737.122314453125,-0.19833076260916194,,,-0.09302123376289995,,False,False,14.634140144865313,522407.65,1.117401324425475
2025-03-17,MC.PA,605.4000244140625,611.2000122070312,600.0,609.7000122070312,595.4205932617188,431806,0.0076021231244001175,-0.03268287076906573,-0.11740013610791789,-0.1308624572430438,,,,696.30126953125,,,647.052359008789,,,,0.0076021231244001175,0.21789727730038072,,,737.122314453125,-0.1922363743614729,,,-0.07979534426883828,,False,False,18.880555127699736,527171.9,0.8190990453019215
2025-03-18,MC.PA,612.5999755859375,616.2000122070312,608.2000122070312,610.0,595.7135620117188,456803,0.0004920366431988565,-0.01739690449204845,-0.08600538629314913,-0.13487451202370404,,,,685.0706176757812,,,642.4087219238281,,,,0.0004920366431988565,0.21510428437407708,,,737.122314453125,-0.19183892505861544,,,-0.07268761820709857,,False,False,6.544756771713693,533068.3,0.8569314663805744
2025-03-19,MC.PA,607.9000244140625,614.7999877929688,605.2000122070312,610.5999755859375,596.2994995117188,412984,0.0009835893244083405,-0.001961391038955984,-0.08083696789138684,-0.11622525440554399,,,,688.5863037109375,,,638.4877532958984,,,,0.0009835893244083405,0.21119327717530362,,,737.122314453125,-0.19104402645290075,,,-0.06607527484497899,,False,False,7.605340863178768,532382.6,0.7757278318262092
2025-03-20,MC.PA,605.5999755859375,611.2000122070312,601.0999755859375,604.5,590.3423461914062,443424,-0.009990203455127022,-0.0008265350711815778,-0.07427262711612148,-0.13084116516649824,,,,674.7188720703125,,,634.0443145751954,,,,-0.009990203455127022,0.20608787224161246,,,737.122314453125,-0.19912566121487663,,,-0.06892573181271888,,False,False,5.5117776022558616,537874.05,0.8244011771900874
2025-03-21,MC.PA,600.9000244140625,602.5,593.5,602.5,588.3892211914062,1133127,-0.003308461628410364,-0.004296735441632671,-0.05073262659449995,-0.14222672614502274,,,,679.2111206054688,,,629.1662963867187,,,,-0.003308461628410364,0.19690660321370218,,,737.122314453125,-0.20177532323392577,,,-0.06481128348656606,,False,False,5.628108066006433,571574.35,1.982466498015525
2025-03-24,MC.PA,605.7000122070312,609.4000244140625,595.7000122070312,596.2999877929688,582.3344116210938,416599,-0.010290483496710467,-0.0219780467600873,-0.05394261186713667,-0.1384193168122867,,,,685.9495849609375,,,624.4884796142578,,,,-0.010290483496710467,0.19542250571438669,,,737.122314453125,-0.20998944109685413,,,-0.06750175442660267,,False,False,6.804336501060888,574186.15,0.7255469328196091
2025-03-25,MC.PA,598.0,605.5,596.2000122070312,598.2999877929688,584.28759765625,455181,0.0033540625389438805,-0.01918029919762676,-0.03624352585640511,-0.12554807574260607,,,,675.8907470703125,,,620.2940704345704,,,,0.0033540625389438805,0.19835712035069064,,,737.122314453125,-0.2073396962758669,,,-0.05804742378577743,,False,False,9.359601361430151,579508.3,0.7854607086731975
2025-03-26,MC.PA,596.7999877929688,600.0999755859375,591.7999877929688,594.5,580.5765380859375,427920,-0.0063514262243433706,-0.0263675576428557,-0.02827723159053186,-0.1510782198335261,,,,668.17578125,,,615.1279602050781,,,,-0.0063514262243433706,0.16341413255846257,,,737.122314453125,-0.2123742197159364,737.122314453125,-0.2123742197159364,-0.056169487252085704,,False,False,10.312061945979593,581671.5,0.7356729700526844
2025-03-27,MC.PA,590.5,594.4000244140625,586.2000122070312,589.0999755859375,575.3030395507812,500514,-0.009083209859878427,-0.02547556809646312,-0.02628104671715481,-0.1500504878629847,,,,683.8987426757812,,,610.0497467041016,,,,-0.009083209859878427,0.16325774681996283,0.32581773443643713,0.5010707814979676,737.122314453125,-0.21952838996930701,737.122314453125,-0.21952838996930701,-0.05695717003579692,,False,False,12.49998715071797,586981.2,0.8526917046065531
2025-03-28,MC.PA,584.7000122070312,590.0,580.7999877929688,587.0999755859375,573.349853515625,619971,-0.003395055998107299,-0.025560236547720327,-0.029747146415081804,-0.15513030198509792,,,,676.8673095703125,,,604.7859802246094,,,,-0.003395055998107299,0.15941754495393248,0.31668377920119367,0.5033966228268745,737.122314453125,-0.22217813479029414,737.122314453125,-0.22217813479029414,-0.0519789276486029,,False,False,13.013675907009386,574752.4,1.0786749215836244
2025-03-31,MC.PA,580.0,582.0,567.9000244140625,571.7000122070312,558.310546875,657683,-0.026230592976361766,-0.04125441372976135,-0.06232576905583598,-0.1724088513935681,,,,678.6251831054688,,,598.9704467773438,,,,-0.026230592976361766,0.17118291613452316,0.31058526060008607,0.5511623951625337,737.122314453125,-0.24258086354472452,737.122314453125,-0.24258086354472452,-0.0678829817415989,,False,False,11.819583249904255,583574.0,1.1269916068913282
2025-04-01,MC.PA,579.0999755859375,579.2999877929688,572.0999755859375,575.0999755859375,561.6309204101562,485067,0.005947180388658602,-0.038776584231766,-0.0572131369419655,-0.138297885291378,-0.09490094947376104,,,674.6212158203125,,,594.4635314941406,,,,0.005947180388658602,0.15294023490422376,0.30893372642211986,0.4950583954542075,737.122314453125,-0.23807635531040294,737.122314453125,-0.23807635531040294,-0.05523065645669134,,False,False,18.73935282192808,577075.05,0.840561379321459
2025-04-02,MC.PA,572.7000122070312,578.0,571.2999877929688,575.2000122070312,561.7286376953125,423436,0.0001739884354745591,-0.03246410964653057,-0.057975668006957415,-0.13412605868518412,-0.05905436178064527,,,651.7692260742188,,,590.1128723144532,,,,0.0001739884354745591,0.1550214901598259,0.3079492831016159,0.5033994188863642,737.122314453125,-0.23794378940751237,737.122314453125,-0.23794378940751237,-0.048099670335636335,,False,False,21.34622411107479,568553.7,0.7447599057045975
2025-04-03,MC.PA,561.7000122070312,563.0,541.2999877929688,542.9000244140625,530.1851196289062,907025,-0.05615437054415551,-0.0784246159330304,-0.1019022723858527,-0.16860635002277424,-0.14450031746807124,,,648.7418212890625,,,584.7368041992188,,,,-0.05615437054415551,0.23151280916126585,0.32456023301549775,0.7133123088132954,737.122314453125,-0.28073657623259796,737.122314453125,-0.28073657623259796,-0.09329271593399979,,False,False,13.064252026014941,581906.6,1.558712343183597
2025-04-04,MC.PA,544.2000122070312,547.9000244140625,521.7000122070312,530.0,517.587158203125,1173669,-0.023761439088669567,-0.09725771266980943,-0.1203320190755992,-0.1649598862789745,-0.17765718037726452,,,637.7064819335938,,,579.6244079589844,,,,-0.023761439088669567,0.2273446394083477,0.3273914100979161,0.6944123529091785,737.122314453125,-0.29782731026515497,737.122314453125,-0.29782731026515497,-0.10703008517931378,,False,False,6.918986046895043,600104.65,1.9557738804390201
2025-04-07,MC.PA,500.0,539.5999755859375,482.5499877929687,507.6000061035156,495.7118225097656,1529400,-0.04226406190080645,-0.11212169412814188,-0.14875059310025918,-0.19466920945878208,-0.2015101100362212,,,619.8350830078125,,,573.6330917358398,,,,-0.04226406190080645,0.2561162824947307,0.33688573218058515,0.760246748465564,737.122314453125,-0.3275039802891643,737.122314453125,-0.3275039802891643,-0.13583816963955286,,False,False,5.322925588496503,644385.65,2.3734234305186654
2025-04-08,MC.PA,517.4000244140625,526.7999877929688,501.2999877929687,519.7999877929688,507.6260986328125,902072,0.02403468221259164,-0.09615713774787238,-0.1312050766282724,-0.16269326789740912,-0.19783950551793938,,,615.5381469726562,,,568.7013656616211,,,,0.02403468221259164,0.2833148540703159,0.3409868883935279,0.8308672964086128,737.122314453125,-0.3113407521661815,737.122314453125,-0.3113407521661815,-0.10739426826899623,,False,False,14.02541453756318,662542.9,1.3615299477211211
2025-04-09,MC.PA,496.7000122070313,510.6000061035156,494.1499938964844,498.3999938964844,486.727294921875,984156,-0.041169679351050203,-0.1335188162760521,-0.16164835643112196,-0.1853546200106222,-0.22728680824493286,,,606.2606201171875,,,563.1641616821289,,,,-0.041169679351050203,0.30552225413353584,0.3477978308670687,0.8784478424487616,737.122314453125,-0.3396926325816353,737.122314453125,-0.3396926325816353,-0.1357275053368857,,False,False,12.50888896937424,682036.65,1.4429664446917918
2025-04-10,MC.PA,547.4000244140625,548.0,520.4000244140625,524.2000122070312,511.9230346679687,912107,0.051765619082730696,-0.03444473314098251,-0.11016803410651554,-0.13355374957257993,-0.18904708708134976,,,597.4713745117188,,,559.2187789916992,,,,0.051765619082730696,0.3759444334162856,0.3086004181185867,1.218223992398547,737.122314453125,-0.3055114129223355,737.122314453125,-0.3055114129223355,-0.08457467113140804,,False,False,26.315812358285825,692834.15,1.316486781143799
2025-04-11,MC.PA,528.2000122070312,532.0,512.7999877929688,524.4000244140625,512.118408203125,574896,0.0003816463060370978,-0.010565853331805042,-0.10679595527415853,-0.1333662267711614,-0.19446991229607935,,,590.8306884765625,,,555.2782852172852,,,,0.0003816463060370978,0.37599897121230247,0.3086855709867919,1.2180646151043801,737.122314453125,-0.30524636391849247,737.122314453125,-0.30524636391849247,-0.07772657091618729,,False,False,27.432569537296857,692392.0,0.8303042207304533
2025-04-14,MC.PA,535.0,536.0,524.5999755859375,530.0999755859375,517.684814453125,593484,0.0108693734902654,0.04432614060344808,-0.07276547550331458,-0.13055608033769295,-0.16807918567813906,,,590.9282836914062,,,551.3914962768555,,,,0.0108693734902654,0.37784045963794544,0.3100104724632338,1.2187990187420394,737.122314453125,-0.2976948271642026,737.122314453125,-0.2976948271642026,-0.06113021700792831,,False,False,29.079748179384794,700475.9,0.8472582711268153
2025-04-15,MC.PA,501.0,502.3999938964844,484.75,488.6499938964844,477.20562744140625,1693077,-0.07819272631066143,-0.059926925099670014,-0.15032166125592694,-0.1989344244071134,-0.2974119342804471,,,595.4205932617188,,,545.4660995483398,,,,-0.07819272631066143,0.4536107188464933,0.33881977295207305,1.338796478417621,737.122314453125,-0.3526099833303138,737.122314453125,-0.3526099833303138,-0.12514154805120792,,False,False,23.623232961298953,762289.6,2.221041714330092
2025-04-16,MC.PA,483.0,489.0,479.2999877929687,485.2000122070313,473.8364562988281,1094429,-0.007060208322861472,-0.02648472513775091,-0.156467332264014,-0.20537170216169853,-0.29691341795666704,,,595.7135620117188,,,539.3429473876953,,,,-0.007060208322861472,0.4517732277830161,0.3352356420749208,1.3476288648390515,737.122314453125,-0.3571806917141426,737.122314453125,-0.3571806917141426,-0.1214561002533685,,False,False,23.855066068140786,796361.85,1.3742860735983273
